province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,491100,35.9,ILLITERATE,314783
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,10 - 14,111535,47.96,ILLITERATE,58041
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,15 - 19,72952,45.27,ILLITERATE,39926
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,20 - 24,56103,38.86,ILLITERATE,34301
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,25 - 29,52724,34.74,ILLITERATE,34407
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,30 - 34,44576,32.16,ILLITERATE,30242
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,35 - 39,36668,30.25,ILLITERATE,25576
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,40 - 44,29448,25.58,ILLITERATE,21914
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,45 - 49,22638,24.35,ILLITERATE,17125
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,50 - 54,17986,20.37,ILLITERATE,14323
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,55 - 59,12575,18.59,ILLITERATE,10237
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,60 - 64,12106,16.55,ILLITERATE,10103
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,65 - 69,8008,15.65,ILLITERATE,6755
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,70 - 74,6118,13.62,ILLITERATE,5285
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,7663,14.55,ILLITERATE,6548
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,491100,35.9,TOTAL LITERATE,176317
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,10 - 14,111535,47.96,TOTAL LITERATE,53494
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,15 - 19,72952,45.27,TOTAL LITERATE,33026
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,20 - 24,56103,38.86,TOTAL LITERATE,21802
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,25 - 29,52724,34.74,TOTAL LITERATE,18317
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,30 - 34,44576,32.16,TOTAL LITERATE,14334
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,35 - 39,36668,30.25,TOTAL LITERATE,11092
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,40 - 44,29448,25.58,TOTAL LITERATE,7534
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,45 - 49,22638,24.35,TOTAL LITERATE,5513
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,50 - 54,17986,20.37,TOTAL LITERATE,3663
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,55 - 59,12575,18.59,TOTAL LITERATE,2338
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,60 - 64,12106,16.55,TOTAL LITERATE,2003
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,65 - 69,8008,15.65,TOTAL LITERATE,1253
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,70 - 74,6118,13.62,TOTAL LITERATE,833
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,7663,14.55,TOTAL LITERATE,1115
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,491100,35.9,FORMAL LITERATE,168226
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,10 - 14,111535,47.96,FORMAL LITERATE,52467
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,15 - 19,72952,45.27,FORMAL LITERATE,32189
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,20 - 24,56103,38.86,FORMAL LITERATE,20871
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,25 - 29,52724,34.74,FORMAL LITERATE,17281
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,30 - 34,44576,32.16,FORMAL LITERATE,13449
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,35 - 39,36668,30.25,FORMAL LITERATE,10402
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,40 - 44,29448,25.58,FORMAL LITERATE,6942
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,45 - 49,22638,24.35,FORMAL LITERATE,4997
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,50 - 54,17986,20.37,FORMAL LITERATE,3287
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,55 - 59,12575,18.59,FORMAL LITERATE,2050
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,60 - 64,12106,16.55,FORMAL LITERATE,1676
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,65 - 69,8008,15.65,FORMAL LITERATE,1033
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,70 - 74,6118,13.62,FORMAL LITERATE,677
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,7663,14.55,FORMAL LITERATE,905
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,491100,35.9,INFORMAL LITERATE,8091
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,10 - 14,111535,47.96,INFORMAL LITERATE,1027
BALOCHISTAN,107,KHUZDAR DISTRICT,KHUZDAR DISTRICT,TOTAL,ALL SEXES,15 - 19,72952,45.27,INFORMAL LITERATE,837
