province_name,district_code,district_name,area_name,area_type,gender_type,total_by_gender,percent_by_gender,housing_type,total_by_housing_type,percent_by_housing_type,count
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,ALL SEXES,179751,100,REGULAR,27177,99.01,174189
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,ALL SEXES,179751,100,INSTITUTIONAL,266,0.97,5521
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,ALL SEXES,179751,100,HOMELESS,7,0.03,41
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,ALL SEXES,179751,100,TOTAL,27450,100,179751
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,MALE,94723,52.7,REGULAR,27177,99.01,90606
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,MALE,94723,52.7,INSTITUTIONAL,266,0.97,4091
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,MALE,94723,52.7,HOMELESS,7,0.03,26
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,MALE,94723,52.7,TOTAL,27450,100,94723
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,FEMALE,85009,47.29,REGULAR,27177,99.01,83568
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,FEMALE,85009,47.29,INSTITUTIONAL,266,0.97,1426
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,FEMALE,85009,47.29,HOMELESS,7,0.03,15
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,FEMALE,85009,47.29,TOTAL,27450,100,85009
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,TRANSGENDER,19,0.01,REGULAR,27177,99.01,15
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,TRANSGENDER,19,0.01,INSTITUTIONAL,266,0.97,4
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,TRANSGENDER,19,0.01,HOMELESS,7,0.03,0
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,TOTAL,TRANSGENDER,19,0.01,TOTAL,27450,100,19
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,RURAL,ALL SEXES,115077,100,REGULAR,18415,99.18,111184
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,RURAL,ALL SEXES,115077,100,INSTITUTIONAL,150,0.81,3890
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,RURAL,ALL SEXES,115077,100,HOMELESS,3,0.02,3
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,RURAL,ALL SEXES,115077,100,TOTAL,18568,100,115077
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,RURAL,MALE,61043,53.05,REGULAR,18415,99.18,57958
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,RURAL,MALE,61043,53.05,INSTITUTIONAL,150,0.81,3082
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,RURAL,MALE,61043,53.05,HOMELESS,3,0.02,3
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,RURAL,MALE,61043,53.05,TOTAL,18568,100,61043
BALOCHISTAN,127,SIBI DISTRICT,SIBI DISTRICT,RURAL,FEMALE,54029,46.95,REGULAR,18415,99.18,53223
