province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,religious_affiliation,count
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,ALL SEXES,ALL AGES,497,MUSLIM,379
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,85,MUSLIM,63
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,ALL SEXES,05-09,87,MUSLIM,64
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,ALL SEXES,10-14,73,MUSLIM,53
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,ALL SEXES,15-24,76,MUSLIM,58
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,ALL SEXES,25-34,50,MUSLIM,37
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,ALL SEXES,35-44,55,MUSLIM,39
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,ALL SEXES,45-54,24,MUSLIM,21
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,ALL SEXES,55-64,23,MUSLIM,21
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,ALL SEXES,65-74,15,MUSLIM,15
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,9,MUSLIM,8
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,ALL SEXES,ALL AGES,497,NON-MUSLIM,118
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,85,NON-MUSLIM,22
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,ALL SEXES,05-09,87,NON-MUSLIM,23
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,ALL SEXES,10-14,73,NON-MUSLIM,20
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,ALL SEXES,15-24,76,NON-MUSLIM,18
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,ALL SEXES,25-34,50,NON-MUSLIM,13
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,ALL SEXES,35-44,55,NON-MUSLIM,16
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,ALL SEXES,45-54,24,NON-MUSLIM,3
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,ALL SEXES,55-64,23,NON-MUSLIM,2
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,ALL SEXES,65-74,15,NON-MUSLIM,0
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,9,NON-MUSLIM,1
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,MALE,ALL AGES,270,MUSLIM,205
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,MALE,BELOW 5 YEARS,41,MUSLIM,31
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,MALE,05-09,51,MUSLIM,38
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,MALE,10-14,43,MUSLIM,30
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,MALE,15-24,38,MUSLIM,31
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,MALE,25-34,31,MUSLIM,22
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,MALE,35-44,31,MUSLIM,22
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,MALE,45-54,11,MUSLIM,9
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,MALE,55-64,15,MUSLIM,13
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,MALE,65-74,7,MUSLIM,7
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,MALE,75 AND ABOVE,2,MUSLIM,2
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,MALE,ALL AGES,270,NON-MUSLIM,65
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,MALE,BELOW 5 YEARS,41,NON-MUSLIM,10
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,MALE,05-09,51,NON-MUSLIM,13
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,MALE,10-14,43,NON-MUSLIM,13
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,MALE,15-24,38,NON-MUSLIM,7
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,MALE,25-34,31,NON-MUSLIM,9
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,MALE,35-44,31,NON-MUSLIM,9
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,MALE,45-54,11,NON-MUSLIM,2
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,MALE,55-64,15,NON-MUSLIM,2
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,MALE,65-74,7,NON-MUSLIM,0
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,MALE,75 AND ABOVE,2,NON-MUSLIM,0
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,FEMALE,ALL AGES,227,MUSLIM,174
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,44,MUSLIM,32
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,FEMALE,05-09,36,MUSLIM,26
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,FEMALE,10-14,30,MUSLIM,23
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,FEMALE,15-24,38,MUSLIM,27
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,FEMALE,25-34,19,MUSLIM,15
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,FEMALE,35-44,24,MUSLIM,17
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,FEMALE,45-54,13,MUSLIM,12
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,FEMALE,55-64,8,MUSLIM,8
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,FEMALE,65-74,8,MUSLIM,8
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,FEMALE,75 AND ABOVE,7,MUSLIM,6
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,FEMALE,ALL AGES,227,NON-MUSLIM,53
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,44,NON-MUSLIM,12
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,FEMALE,05-09,36,NON-MUSLIM,10
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,FEMALE,10-14,30,NON-MUSLIM,7
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,FEMALE,15-24,38,NON-MUSLIM,11
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,FEMALE,25-34,19,NON-MUSLIM,4
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,FEMALE,35-44,24,NON-MUSLIM,7
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,FEMALE,45-54,13,NON-MUSLIM,1
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,FEMALE,55-64,8,NON-MUSLIM,0
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,FEMALE,65-74,8,NON-MUSLIM,0
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,FEMALE,75 AND ABOVE,7,NON-MUSLIM,1
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,TRANSGENDER,ALL AGES,0,MUSLIM,0
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,TRANSGENDER,BELOW 5 YEARS,0,MUSLIM,0
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,TRANSGENDER,05-09,0,MUSLIM,0
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,TRANSGENDER,10-14,0,MUSLIM,0
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,TRANSGENDER,15-24,0,MUSLIM,0
