province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literate_over_ten_count
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,ALL AGES,364,39
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,37,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,05-09,31,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,10-14,30,7
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,15-24,56,11
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,25-34,39,5
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,35-44,27,3
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,45-54,41,3
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,55-64,32,4
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,65-74,44,3
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,27,3
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,ALL AGES,209,30
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,BELOW 5 YEARS,18,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,05-09,17,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,10-14,17,4
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,15-24,40,9
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,25-34,26,5
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,35-44,18,2
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,45-54,24,2
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,55-64,14,2
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,65-74,23,3
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,75 AND ABOVE,12,3
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,ALL AGES,154,9
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,19,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,05-09,14,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,10-14,13,3
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,15-24,16,2
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,25-34,13,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,35-44,9,1
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,45-54,17,1
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,55-64,18,2
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,65-74,20,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,75 AND ABOVE,15,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,TRANSGENDER,ALL AGES,1,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,TRANSGENDER,BELOW 5 YEARS,0,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,TRANSGENDER,05-09,0,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,TRANSGENDER,10-14,0,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,TRANSGENDER,15-24,0,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,TRANSGENDER,25-34,0,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,TRANSGENDER,35-44,0,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,TRANSGENDER,45-54,0,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,TRANSGENDER,55-64,0,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,TRANSGENDER,65-74,1,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,TRANSGENDER,75 AND ABOVE,0,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,ALL SEXES,ALL AGES,228,27
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,ALL SEXES,BELOW 5 YEARS,18,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,ALL SEXES,05-09,11,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,ALL SEXES,10-14,17,5
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,ALL SEXES,15-24,44,10
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,ALL SEXES,25-34,25,4
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,ALL SEXES,35-44,12,2
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,ALL SEXES,45-54,23,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,ALL SEXES,55-64,20,2
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,ALL SEXES,65-74,35,2
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,ALL SEXES,75 AND ABOVE,23,2
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,MALE,ALL AGES,118,19
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,MALE,BELOW 5 YEARS,5,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,MALE,05-09,4,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,MALE,10-14,10,2
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,MALE,15-24,30,8
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,MALE,25-34,16,4
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,MALE,35-44,9,1
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,MALE,45-54,11,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,MALE,55-64,6,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,MALE,65-74,18,2
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,MALE,75 AND ABOVE,9,2
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,FEMALE,ALL AGES,110,8
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,FEMALE,BELOW 5 YEARS,13,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,FEMALE,05-09,7,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,FEMALE,10-14,7,3
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,FEMALE,15-24,14,2
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,FEMALE,25-34,9,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,FEMALE,35-44,3,1
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,FEMALE,45-54,12,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,FEMALE,55-64,14,2
