province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,1 PERSON,1,12503,3.5,1.17,293122,82.01,4.75,11380
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,2 PERSONS,1,53670,15.02,1.18,293122,82.01,4.75,48544
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,3 PERSONS,1,50321,14.08,1.21,293122,82.01,4.75,44183
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,4 PERSONS,1,51754,14.48,1.24,293122,82.01,4.75,44089
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,5 PERSONS,1,50264,14.06,1.28,293122,82.01,4.75,41441
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,6 PERSONS,1,46301,12.95,1.31,293122,82.01,4.75,37196
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,7 PERSONS,1,35194,9.85,1.35,293122,82.01,4.75,27212
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,8 PERSONS,1,24212,6.77,1.39,293122,82.01,4.75,18066
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,9 PERSONS,1,15136,4.24,1.47,293122,82.01,4.75,10540
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,18047,5.05,1.71,293122,82.01,4.75,10471
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,1 PERSON,2,12503,3.5,1.17,45053,12.61,6.03,669
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,2 PERSONS,2,53670,15.02,1.18,45053,12.61,6.03,3394
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,3 PERSONS,2,50321,14.08,1.21,45053,12.61,6.03,4326
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,4 PERSONS,2,51754,14.48,1.24,45053,12.61,6.03,5550
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,5 PERSONS,2,50264,14.06,1.28,45053,12.61,6.03,6405
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,6 PERSONS,2,46301,12.95,1.31,45053,12.61,6.03,6596
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,7 PERSONS,2,35194,9.85,1.35,45053,12.61,6.03,5777
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,8 PERSONS,2,24212,6.77,1.39,45053,12.61,6.03,4431
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,9 PERSONS,2,15136,4.24,1.47,45053,12.61,6.03,3258
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,18047,5.05,1.71,45053,12.61,6.03,4647
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,1 PERSON,3,12503,3.5,1.17,10951,3.06,6.51,237
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,2 PERSONS,3,53670,15.02,1.18,10951,3.06,6.51,817
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,3 PERSONS,3,50321,14.08,1.21,10951,3.06,6.51,900
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,4 PERSONS,3,51754,14.48,1.24,10951,3.06,6.51,1159
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,5 PERSONS,3,50264,14.06,1.28,10951,3.06,6.51,1391
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,6 PERSONS,3,46301,12.95,1.31,10951,3.06,6.51,1440
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,7 PERSONS,3,35194,9.85,1.35,10951,3.06,6.51,1351
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,8 PERSONS,3,24212,6.77,1.39,10951,3.06,6.51,1074
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,9 PERSONS,3,15136,4.24,1.47,10951,3.06,6.51,841
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,10 PERSONS AND ABOVE,3,18047,5.05,1.71,10951,3.06,6.51,1741
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,1 PERSON,4,12503,3.5,1.17,3327,0.93,6.87,73
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,2 PERSONS,4,53670,15.02,1.18,3327,0.93,6.87,256
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,3 PERSONS,4,50321,14.08,1.21,3327,0.93,6.87,285
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,4 PERSONS,4,51754,14.48,1.24,3327,0.93,6.87,341
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,5 PERSONS,4,50264,14.06,1.28,3327,0.93,6.87,406
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,6 PERSONS,4,46301,12.95,1.31,3327,0.93,6.87,421
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,7 PERSONS,4,35194,9.85,1.35,3327,0.93,6.87,345
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,8 PERSONS,4,24212,6.77,1.39,3327,0.93,6.87,303
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,9 PERSONS,4,15136,4.24,1.47,3327,0.93,6.87,241
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,10 PERSONS AND ABOVE,4,18047,5.05,1.71,3327,0.93,6.87,656
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,1 PERSON,5,12503,3.5,1.17,1640,0.46,6.23,50
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,2 PERSONS,5,53670,15.02,1.18,1640,0.46,6.23,176
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,3 PERSONS,5,50321,14.08,1.21,1640,0.46,6.23,181
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,4 PERSONS,5,51754,14.48,1.24,1640,0.46,6.23,177
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,5 PERSONS,5,50264,14.06,1.28,1640,0.46,6.23,202
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,6 PERSONS,5,46301,12.95,1.31,1640,0.46,6.23,228
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,7 PERSONS,5,35194,9.85,1.35,1640,0.46,6.23,178
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,8 PERSONS,5,24212,6.77,1.39,1640,0.46,6.23,124
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,9 PERSONS,5,15136,4.24,1.47,1640,0.46,6.23,96
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,10 PERSONS AND ABOVE,5,18047,5.05,1.71,1640,0.46,6.23,228
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,1 PERSON,6,12503,3.5,1.17,434,0.12,7.4,11
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,2 PERSONS,6,53670,15.02,1.18,434,0.12,7.4,37
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,3 PERSONS,6,50321,14.08,1.21,434,0.12,7.4,44
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,4 PERSONS,6,51754,14.48,1.24,434,0.12,7.4,36
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,5 PERSONS,6,50264,14.06,1.28,434,0.12,7.4,43
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,6 PERSONS,6,46301,12.95,1.31,434,0.12,7.4,49
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,7 PERSONS,6,35194,9.85,1.35,434,0.12,7.4,61
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,8 PERSONS,6,24212,6.77,1.39,434,0.12,7.4,35
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,9 PERSONS,6,15136,4.24,1.47,434,0.12,7.4,31
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,10 PERSONS AND ABOVE,6,18047,5.05,1.71,434,0.12,7.4,87
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,1 PERSON,7,12503,3.5,1.17,1861,0.52,5.17,53
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,2 PERSONS,7,53670,15.02,1.18,1861,0.52,5.17,290
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,3 PERSONS,7,50321,14.08,1.21,1861,0.52,5.17,251
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,4 PERSONS,7,51754,14.48,1.24,1861,0.52,5.17,283
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,5 PERSONS,7,50264,14.06,1.28,1861,0.52,5.17,241
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,6 PERSONS,7,46301,12.95,1.31,1861,0.52,5.17,258
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,7 PERSONS,7,35194,9.85,1.35,1861,0.52,5.17,161
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,8 PERSONS,7,24212,6.77,1.39,1861,0.52,5.17,106
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,9 PERSONS,7,15136,4.24,1.47,1861,0.52,5.17,86
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,10 PERSONS AND ABOVE,7,18047,5.05,1.71,1861,0.52,5.17,132
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,1 PERSON,8,12503,3.5,1.17,253,0.07,5.56,10
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,2 PERSONS,8,53670,15.02,1.18,253,0.07,5.56,41
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,3 PERSONS,8,50321,14.08,1.21,253,0.07,5.56,28
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,4 PERSONS,8,51754,14.48,1.24,253,0.07,5.56,30
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,5 PERSONS,8,50264,14.06,1.28,253,0.07,5.56,34
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,6 PERSONS,8,46301,12.95,1.31,253,0.07,5.56,25
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,7 PERSONS,8,35194,9.85,1.35,253,0.07,5.56,28
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,8 PERSONS,8,24212,6.77,1.39,253,0.07,5.56,21
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,9 PERSONS,8,15136,4.24,1.47,253,0.07,5.56,9
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,10 PERSONS AND ABOVE,8,18047,5.05,1.71,253,0.07,5.56,27
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,1 PERSON,9 AND MORE,12503,3.5,1.17,761,0.21,5.41,20
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,2 PERSONS,9 AND MORE,53670,15.02,1.18,761,0.21,5.41,115
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,3 PERSONS,9 AND MORE,50321,14.08,1.21,761,0.21,5.41,123
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,4 PERSONS,9 AND MORE,51754,14.48,1.24,761,0.21,5.41,89
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,5 PERSONS,9 AND MORE,50264,14.06,1.28,761,0.21,5.41,101
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,6 PERSONS,9 AND MORE,46301,12.95,1.31,761,0.21,5.41,88
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,7 PERSONS,9 AND MORE,35194,9.85,1.35,761,0.21,5.41,81
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,8 PERSONS,9 AND MORE,24212,6.77,1.39,761,0.21,5.41,52
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,9 PERSONS,9 AND MORE,15136,4.24,1.47,761,0.21,5.41,34
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,10 PERSONS AND ABOVE,9 AND MORE,18047,5.05,1.71,761,0.21,5.41,58
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,1 PERSON,1,9969,3.55,1.14,240096,85.38,4.76,9281
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,2 PERSONS,1,43459,15.45,1.15,240096,85.38,4.76,40078
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,3 PERSONS,1,39738,14.13,1.17,240096,85.38,4.76,35998
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,4 PERSONS,1,40195,14.29,1.19,240096,85.38,4.76,35619
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,5 PERSONS,1,38761,13.78,1.22,240096,85.38,4.76,33491
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,6 PERSONS,1,36104,12.84,1.24,240096,85.38,4.76,30423
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,7 PERSONS,1,27709,9.85,1.28,240096,85.38,4.76,22506
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,8 PERSONS,1,19167,6.82,1.32,240096,85.38,4.76,15055
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,9 PERSONS,1,12031,4.28,1.39,240096,85.38,4.76,8840
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,10 PERSONS AND ABOVE,1,14073,5,1.61,240096,85.38,4.76,8805
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,1 PERSON,2,9969,3.55,1.14,29679,10.55,6.19,391
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,2 PERSONS,2,43459,15.45,1.15,29679,10.55,6.19,2201
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,3 PERSONS,2,39738,14.13,1.17,29679,10.55,6.19,2654
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,4 PERSONS,2,40195,14.29,1.19,29679,10.55,6.19,3393
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,5 PERSONS,2,38761,13.78,1.22,29679,10.55,6.19,3946
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,6 PERSONS,2,36104,12.84,1.24,29679,10.55,6.19,4285
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,7 PERSONS,2,27709,9.85,1.28,29679,10.55,6.19,3973
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,8 PERSONS,2,19167,6.82,1.32,29679,10.55,6.19,3072
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,9 PERSONS,2,12031,4.28,1.39,29679,10.55,6.19,2348
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,10 PERSONS AND ABOVE,2,14073,5,1.61,29679,10.55,6.19,3416
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,1 PERSON,3,9969,3.55,1.14,6379,2.27,6.68,156
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,2 PERSONS,3,43459,15.45,1.15,6379,2.27,6.68,525
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,3 PERSONS,3,39738,14.13,1.17,6379,2.27,6.68,516
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,4 PERSONS,3,40195,14.29,1.19,6379,2.27,6.68,580
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,5 PERSONS,3,38761,13.78,1.22,6379,2.27,6.68,719
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,6 PERSONS,3,36104,12.84,1.24,6379,2.27,6.68,773
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,7 PERSONS,3,27709,9.85,1.28,6379,2.27,6.68,755
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,8 PERSONS,3,19167,6.82,1.32,6379,2.27,6.68,644
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,9 PERSONS,3,12031,4.28,1.39,6379,2.27,6.68,556
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,10 PERSONS AND ABOVE,3,14073,5,1.61,6379,2.27,6.68,1155
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,1 PERSON,4,9969,3.55,1.14,1649,0.59,7.18,36
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,2 PERSONS,4,43459,15.45,1.15,1649,0.59,7.18,134
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,3 PERSONS,4,39738,14.13,1.17,1649,0.59,7.18,127
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,4 PERSONS,4,40195,14.29,1.19,1649,0.59,7.18,166
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,5 PERSONS,4,38761,13.78,1.22,1649,0.59,7.18,191
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,6 PERSONS,4,36104,12.84,1.24,1649,0.59,7.18,185
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,7 PERSONS,4,27709,9.85,1.28,1649,0.59,7.18,145
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,8 PERSONS,4,19167,6.82,1.32,1649,0.59,7.18,152
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,9 PERSONS,4,12031,4.28,1.39,1649,0.59,7.18,123
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,10 PERSONS AND ABOVE,4,14073,5,1.61,1649,0.59,7.18,390
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,1 PERSON,5,9969,3.55,1.14,1053,0.37,5.91,36
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,2 PERSONS,5,43459,15.45,1.15,1053,0.37,5.91,144
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,3 PERSONS,5,39738,14.13,1.17,1053,0.37,5.91,122
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,4 PERSONS,5,40195,14.29,1.19,1053,0.37,5.91,125
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,5 PERSONS,5,38761,13.78,1.22,1053,0.37,5.91,116
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,6 PERSONS,5,36104,12.84,1.24,1053,0.37,5.91,145
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,7 PERSONS,5,27709,9.85,1.28,1053,0.37,5.91,103
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,8 PERSONS,5,19167,6.82,1.32,1053,0.37,5.91,83
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,9 PERSONS,5,12031,4.28,1.39,1053,0.37,5.91,58
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,10 PERSONS AND ABOVE,5,14073,5,1.61,1053,0.37,5.91,121
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,1 PERSON,6,9969,3.55,1.14,232,0.08,7.09,7
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,2 PERSONS,6,43459,15.45,1.15,232,0.08,7.09,23
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,3 PERSONS,6,39738,14.13,1.17,232,0.08,7.09,24
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,4 PERSONS,6,40195,14.29,1.19,232,0.08,7.09,23
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,5 PERSONS,6,38761,13.78,1.22,232,0.08,7.09,23
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,6 PERSONS,6,36104,12.84,1.24,232,0.08,7.09,24
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,7 PERSONS,6,27709,9.85,1.28,232,0.08,7.09,25
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,8 PERSONS,6,19167,6.82,1.32,232,0.08,7.09,26
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,9 PERSONS,6,12031,4.28,1.39,232,0.08,7.09,15
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,10 PERSONS AND ABOVE,6,14073,5,1.61,232,0.08,7.09,42
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,1 PERSON,7,9969,3.55,1.14,1402,0.5,5.07,40
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,2 PERSONS,7,43459,15.45,1.15,1402,0.5,5.07,231
