province_name,district_code,district_name,area_name,area_type,gender,cnic_status,age_group,count
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,18 AND ABOVE,896049
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,18 AND ABOVE,648048
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,18 AND ABOVE,248001
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,TOTAL POPULATION,18 AND ABOVE,454212
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,CNIC OBTAINED,18 AND ABOVE,355522
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,18 AND ABOVE,98690
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,18 AND ABOVE,441655
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,18 AND ABOVE,292399
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,18 AND ABOVE,149256
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,18 AND ABOVE,182
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,18 AND ABOVE,127
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,18 AND ABOVE,55
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,18 - 19,73039
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,18 - 19,17562
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,18 - 19,55477
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,TOTAL POPULATION,18 - 19,36683
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,CNIC OBTAINED,18 - 19,11104
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,18 - 19,25579
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,18 - 19,36347
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,18 - 19,6452
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,18 - 19,29895
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,18 - 19,9
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,18 - 19,6
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,18 - 19,3
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,20 - 24,139475
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,20 - 24,60928
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,20 - 24,78547
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,TOTAL POPULATION,20 - 24,71397
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,CNIC OBTAINED,20 - 24,38269
