province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,work_status,count
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,ALL AGES,364,WORKING,110
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,37,WORKING,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,05-09,31,WORKING,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,10-14,30,WORKING,13
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,15-24,56,WORKING,22
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,25-34,39,WORKING,11
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,35-44,27,WORKING,16
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,45-54,41,WORKING,18
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,55-64,32,WORKING,11
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,65-74,44,WORKING,10
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,27,WORKING,9
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,ALL AGES,364,OTHER,33
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,37,OTHER,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,05-09,31,OTHER,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,10-14,30,OTHER,7
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,15-24,56,OTHER,5
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,25-34,39,OTHER,4
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,35-44,27,OTHER,3
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,45-54,41,OTHER,3
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,55-64,32,OTHER,4
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,65-74,44,OTHER,5
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,27,OTHER,2
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,ALL AGES,209,WORKING,89
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,BELOW 5 YEARS,18,WORKING,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,05-09,17,WORKING,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,10-14,17,WORKING,7
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,15-24,40,WORKING,19
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,25-34,26,WORKING,10
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,35-44,18,WORKING,12
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,45-54,24,WORKING,16
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,55-64,14,WORKING,10
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,65-74,23,WORKING,8
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,75 AND ABOVE,12,WORKING,7
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,ALL AGES,209,OTHER,27
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,BELOW 5 YEARS,18,OTHER,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,05-09,17,OTHER,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,10-14,17,OTHER,4
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,15-24,40,OTHER,5
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,25-34,26,OTHER,4
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,35-44,18,OTHER,3
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,45-54,24,OTHER,3
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,55-64,14,OTHER,3
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,65-74,23,OTHER,4
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,MALE,75 AND ABOVE,12,OTHER,1
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,ALL AGES,154,WORKING,21
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,19,WORKING,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,05-09,14,WORKING,0
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,10-14,13,WORKING,6
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,15-24,16,WORKING,3
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,25-34,13,WORKING,1
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,35-44,9,WORKING,4
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,45-54,17,WORKING,2
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,FEMALE,55-64,18,WORKING,1
