province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1211214,33.65,ILLITERATE,803584
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,10 - 14,213144,45.68,ILLITERATE,115778
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,15 - 19,174692,41.28,ILLITERATE,102584
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,20 - 24,139583,37.34,ILLITERATE,87458
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,25 - 29,137014,32.22,ILLITERATE,92865
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,30 - 34,123286,31.8,ILLITERATE,84079
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,35 - 39,110905,30.15,ILLITERATE,77469
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,40 - 44,77452,27.41,ILLITERATE,56219
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,45 - 49,65453,23.42,ILLITERATE,50125
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,50 - 54,46120,23.69,ILLITERATE,35195
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,55 - 59,34673,19.74,ILLITERATE,27829
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,60 - 64,32575,18.58,ILLITERATE,26523
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,65 - 69,23286,17.52,ILLITERATE,19206
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,70 - 74,15249,15.41,ILLITERATE,12899
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,17782,13.65,ILLITERATE,15355
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1211214,33.65,TOTAL LITERATE,407630
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,10 - 14,213144,45.68,TOTAL LITERATE,97366
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,15 - 19,174692,41.28,TOTAL LITERATE,72108
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,ALL SEXES,20 - 24,139583,37.34,TOTAL LITERATE,52125
