province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,10 AND ABOVE,45703,53.46,ILLITERATE,21270
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,10 - 14,8336,74.38,ILLITERATE,2136
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,15 - 19,7480,68.88,ILLITERATE,2328
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,20 - 24,6180,59.94,ILLITERATE,2476
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,25 - 29,4941,51.95,ILLITERATE,2374
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,30 - 34,4162,47.67,ILLITERATE,2178
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,35 - 39,3036,44.2,ILLITERATE,1694
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,40 - 44,2607,39.16,ILLITERATE,1586
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,45 - 49,2056,34.44,ILLITERATE,1348
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,50 - 54,1629,29.77,ILLITERATE,1144
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,55 - 59,1559,29.12,ILLITERATE,1105
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,60 - 64,1280,26.88,ILLITERATE,936
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,65 - 69,1000,20.8,ILLITERATE,792
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,70 - 74,585,18.8,ILLITERATE,475
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,75 AND ABOVE,852,18.08,ILLITERATE,698
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,10 AND ABOVE,45703,53.46,TOTAL LITERATE,24433
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,10 - 14,8336,74.38,TOTAL LITERATE,6200
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,15 - 19,7480,68.88,TOTAL LITERATE,5152
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,20 - 24,6180,59.94,TOTAL LITERATE,3704
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,25 - 29,4941,51.95,TOTAL LITERATE,2567
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,30 - 34,4162,47.67,TOTAL LITERATE,1984
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,35 - 39,3036,44.2,TOTAL LITERATE,1342
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,40 - 44,2607,39.16,TOTAL LITERATE,1021
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,45 - 49,2056,34.44,TOTAL LITERATE,708
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,50 - 54,1629,29.77,TOTAL LITERATE,485
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,55 - 59,1559,29.12,TOTAL LITERATE,454
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,60 - 64,1280,26.88,TOTAL LITERATE,344
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,65 - 69,1000,20.8,TOTAL LITERATE,208
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,70 - 74,585,18.8,TOTAL LITERATE,110
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,75 AND ABOVE,852,18.08,TOTAL LITERATE,154
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,10 AND ABOVE,45703,53.46,FORMAL LITERATE,24115
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,10 - 14,8336,74.38,FORMAL LITERATE,6179
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,15 - 19,7480,68.88,FORMAL LITERATE,5112
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,20 - 24,6180,59.94,FORMAL LITERATE,3667
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,25 - 29,4941,51.95,FORMAL LITERATE,2539
