province_name,district_code,district_name,area_name,area_type,gender_type,total_by_gender,percent_by_gender,housing_type,total_by_housing_type,percent_by_housing_type,count
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,64761,100,REGULAR,7074,99.42,63545
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,64761,100,INSTITUTIONAL,41,0.58,1216
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,64761,100,HOMELESS,NA,NA,0
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,64761,100,TOTAL,7115,100,64761
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,MALE,31676,48.91,REGULAR,7074,99.42,30876
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,MALE,31676,48.91,INSTITUTIONAL,41,0.58,800
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,MALE,31676,48.91,HOMELESS,NA,NA,0
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,MALE,31676,48.91,TOTAL,7115,100,31676
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,FEMALE,33081,51.08,REGULAR,7074,99.42,32665
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,FEMALE,33081,51.08,INSTITUTIONAL,41,0.58,416
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,FEMALE,33081,51.08,HOMELESS,NA,NA,0
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,FEMALE,33081,51.08,TOTAL,7115,100,33081
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,TRANSGENDER,4,0.01,REGULAR,7074,99.42,4
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,TRANSGENDER,4,0.01,INSTITUTIONAL,41,0.58,0
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,TRANSGENDER,4,0.01,HOMELESS,NA,NA,0
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,TRANSGENDER,4,0.01,TOTAL,7115,100,4
FATA,037,FR PESHAWAR,FR PESHAWAR,RURAL,ALL SEXES,64761,100,REGULAR,7074,99.42,63545
FATA,037,FR PESHAWAR,FR PESHAWAR,RURAL,ALL SEXES,64761,100,INSTITUTIONAL,41,0.58,1216
FATA,037,FR PESHAWAR,FR PESHAWAR,RURAL,ALL SEXES,64761,100,HOMELESS,NA,NA,0
FATA,037,FR PESHAWAR,FR PESHAWAR,RURAL,ALL SEXES,64761,100,TOTAL,7115,100,64761
