province_name,district_code,district_name,area_name,area_type,gender,cnic_status,age_group,count
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,TOTAL POPULATION,18 AND ABOVE,32762
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,CNIC OBTAINED,18 AND ABOVE,26945
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,CNIC NOT OBTAINED,18 AND ABOVE,5817
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,MALE,TOTAL POPULATION,18 AND ABOVE,15132
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,MALE,CNIC OBTAINED,18 AND ABOVE,14177
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,MALE,CNIC NOT OBTAINED,18 AND ABOVE,955
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,FEMALE,TOTAL POPULATION,18 AND ABOVE,17627
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,FEMALE,CNIC OBTAINED,18 AND ABOVE,12765
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,FEMALE,CNIC NOT OBTAINED,18 AND ABOVE,4862
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,TRANSGENDER,TOTAL POPULATION,18 AND ABOVE,3
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,TRANSGENDER,CNIC OBTAINED,18 AND ABOVE,3
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,18 AND ABOVE,0
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,TOTAL POPULATION,18 - 19,2885
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,CNIC OBTAINED,18 - 19,1061
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,CNIC NOT OBTAINED,18 - 19,1824
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,MALE,TOTAL POPULATION,18 - 19,1401
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,MALE,CNIC OBTAINED,18 - 19,797
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,MALE,CNIC NOT OBTAINED,18 - 19,604
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,FEMALE,TOTAL POPULATION,18 - 19,1484
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,FEMALE,CNIC OBTAINED,18 - 19,264
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,FEMALE,CNIC NOT OBTAINED,18 - 19,1220
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,TRANSGENDER,TOTAL POPULATION,18 - 19,0
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,TRANSGENDER,CNIC OBTAINED,18 - 19,0
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,18 - 19,0
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,TOTAL POPULATION,20 - 24,6178
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,CNIC OBTAINED,20 - 24,4236
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,CNIC NOT OBTAINED,20 - 24,1942
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,MALE,TOTAL POPULATION,20 - 24,2892
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,MALE,CNIC OBTAINED,20 - 24,2721
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,MALE,CNIC NOT OBTAINED,20 - 24,171
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,FEMALE,TOTAL POPULATION,20 - 24,3286
