province_name,district_code,district_name,area_name,area_type,gender,work_activity,age_group,count
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,TOTAL POPULATION,10 AND ABOVE,45703
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,TOTAL POPULATION,10 - 14,8336
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,TOTAL POPULATION,15 - 19,7480
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,TOTAL POPULATION,20 - 24,6180
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,TOTAL POPULATION,25 - 29,4941
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,TOTAL POPULATION,30 - 34,4162
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,TOTAL POPULATION,35 - 39,3036
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,TOTAL POPULATION,40 - 44,2607
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,TOTAL POPULATION,45 - 49,2056
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,TOTAL POPULATION,50 - 54,1629
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,TOTAL POPULATION,55 - 59,1559
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,TOTAL POPULATION,60 - 64,1280
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,TOTAL POPULATION,65 - 69,1000
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,TOTAL POPULATION,70 - 74,585
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,TOTAL POPULATION,75 AND ABOVE,852
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,WORKING,10 AND ABOVE,7663
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,WORKING,10 - 14,74
FATA,037,FR PESHAWAR,FR PESHAWAR,TOTAL,ALL SEXES,WORKING,15 - 19,293
