province_name,district_code,district_name,area_name,area_type,marital_status,household_head_relationship,gender,count
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,HEAD,ALL SEXES,17005
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,HEAD,MALE,16227
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,HEAD,FEMALE,778
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,HEAD,TRANSGENDER,NA
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,SPOUSE,ALL SEXES,16125
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,SPOUSE,MALE,300
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,SPOUSE,FEMALE,15825
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,SPOUSE,TRANSGENDER,NA
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,ALL SEXES,11140
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,MALE,6957
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,FEMALE,4182
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,TRANSGENDER,1
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,ALL SEXES,772
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,MALE,41
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,FEMALE,731
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,TRANSGENDER,NA
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,ALL SEXES,89
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,MALE,59
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,FEMALE,30
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,TRANSGENDER,NA
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,ALL SEXES,1440
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,MALE,232
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,FEMALE,1208
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,TRANSGENDER,NA
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,ALL SEXES,2094
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,MALE,1502
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,FEMALE,590
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,TRANSGENDER,2
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,ALL SEXES,2415
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,MALE,1382
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,FEMALE,1017
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,TRANSGENDER,16
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,NON-RELATIVE,ALL SEXES,2252
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,NON-RELATIVE,MALE,1933
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,NON-RELATIVE,FEMALE,319
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TOTAL,NON-RELATIVE,TRANSGENDER,NA
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,NEVER MARRIED,HEAD,ALL SEXES,398
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,NEVER MARRIED,HEAD,MALE,386
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,NEVER MARRIED,HEAD,FEMALE,12
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,NEVER MARRIED,HEAD,TRANSGENDER,NA
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,ALL SEXES,NA
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,MALE,NA
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,FEMALE,NA
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,TRANSGENDER,NA
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,ALL SEXES,10175
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,MALE,6151
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,FEMALE,4023
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,TRANSGENDER,1
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,ALL SEXES,NA
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,MALE,NA
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,FEMALE,NA
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,TRANSGENDER,NA
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,ALL SEXES,68
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,MALE,48
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,FEMALE,20
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,TRANSGENDER,NA
