province_name,district_code,district_name,area_name,area_type,gender,cnic_status,age_group,count
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,18 AND ABOVE,46896
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,18 AND ABOVE,35699
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,18 AND ABOVE,11197
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,TOTAL POPULATION,18 AND ABOVE,24926
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC OBTAINED,18 AND ABOVE,20759
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,18 AND ABOVE,4167
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,18 AND ABOVE,21951
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,18 AND ABOVE,14931
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,18 AND ABOVE,7020
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,18 AND ABOVE,19
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,18 AND ABOVE,9
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,18 AND ABOVE,10
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,18 - 19,3302
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,18 - 19,1179
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,18 - 19,2123
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,TOTAL POPULATION,18 - 19,1812
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC OBTAINED,18 - 19,758
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,18 - 19,1054
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,18 - 19,1489
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,18 - 19,420
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,18 - 19,1069
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,18 - 19,1
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,18 - 19,1
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,18 - 19,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,20 - 24,7433
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,20 - 24,4743
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,20 - 24,2690
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,TOTAL POPULATION,20 - 24,4146
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC OBTAINED,20 - 24,3066
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,20 - 24,1080
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,20 - 24,3286
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,20 - 24,1676
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,20 - 24,1610
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,20 - 24,1
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,20 - 24,1
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,20 - 24,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,25 - 29,8408
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,25 - 29,6624
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,25 - 29,1784
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,TOTAL POPULATION,25 - 29,4074
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC OBTAINED,25 - 29,3527
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,25 - 29,547
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,25 - 29,4332
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,25 - 29,3097
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,25 - 29,1235
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,25 - 29,2
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,25 - 29,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,25 - 29,2
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,30 - 34,6746
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,30 - 34,5459
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,30 - 34,1287
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,TOTAL POPULATION,30 - 34,3619
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC OBTAINED,30 - 34,3217
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,30 - 34,402
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,30 - 34,3122
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,30 - 34,2240
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,30 - 34,882
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,30 - 34,5
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,30 - 34,2
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,30 - 34,3
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,35 - 39,5210
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,35 - 39,4421
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,35 - 39,789
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,TOTAL POPULATION,35 - 39,2906
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC OBTAINED,35 - 39,2666
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,35 - 39,240
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,35 - 39,2299
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,35 - 39,1752
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,35 - 39,547
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,35 - 39,5
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,35 - 39,3
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,35 - 39,2
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,40 - 44,3692
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,40 - 44,2974
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,40 - 44,718
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,TOTAL POPULATION,40 - 44,1925
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC OBTAINED,40 - 44,1683
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,40 - 44,242
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,40 - 44,1766
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,40 - 44,1290
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,40 - 44,476
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,40 - 44,1
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,40 - 44,1
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,40 - 44,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,45 - 49,3165
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,45 - 49,2755
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,45 - 49,410
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,TOTAL POPULATION,45 - 49,1641
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC OBTAINED,45 - 49,1524
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,45 - 49,117
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,45 - 49,1523
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,45 - 49,1230
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,45 - 49,293
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,45 - 49,1
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,45 - 49,1
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,45 - 49,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,50 - 54,2578
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,50 - 54,2180
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,50 - 54,398
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,TOTAL POPULATION,50 - 54,1489
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC OBTAINED,50 - 54,1348
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,50 - 54,141
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,50 - 54,1087
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,50 - 54,832
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,50 - 54,255
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,50 - 54,2
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,50 - 54,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,50 - 54,2
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,55 - 59,1905
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,55 - 59,1691
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,55 - 59,214
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,TOTAL POPULATION,55 - 59,1016
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC OBTAINED,55 - 59,952
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,55 - 59,64
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,55 - 59,889
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,55 - 59,739
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,55 - 59,150
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,55 - 59,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,55 - 59,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,55 - 59,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,60 - 64,1726
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,60 - 64,1402
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,60 - 64,324
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,TOTAL POPULATION,60 - 64,878
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC OBTAINED,60 - 64,756
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,60 - 64,122
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,60 - 64,848
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,60 - 64,646
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,60 - 64,202
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,60 - 64,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,60 - 64,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,60 - 64,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,65 - 69,1107
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,65 - 69,962
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,65 - 69,145
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,TOTAL POPULATION,65 - 69,605
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC OBTAINED,65 - 69,565
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,65 - 69,40
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,65 - 69,502
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,65 - 69,397
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,65 - 69,105
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,65 - 69,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,65 - 69,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,65 - 69,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,70 - 74,785
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,70 - 74,642
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,70 - 74,143
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,TOTAL POPULATION,70 - 74,408
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC OBTAINED,70 - 74,350
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,70 - 74,58
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,70 - 74,377
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,70 - 74,292
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,70 - 74,85
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,70 - 74,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,70 - 74,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,70 - 74,0
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,75 AND ABOVE,839
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,75 AND ABOVE,667
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,75 AND ABOVE,172
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,TOTAL POPULATION,75 AND ABOVE,407
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC OBTAINED,75 AND ABOVE,347
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,75 AND ABOVE,60
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,75 AND ABOVE,431
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,75 AND ABOVE,320
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,75 AND ABOVE,111
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,75 AND ABOVE,1
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,75 AND ABOVE,0
