province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,religious_affiliation,count
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,ALL SEXES,ALL AGES,498,MUSLIM,426
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,55,MUSLIM,49
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,ALL SEXES,05-09,46,MUSLIM,40
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,ALL SEXES,10-14,34,MUSLIM,30
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,ALL SEXES,15-24,115,MUSLIM,101
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,ALL SEXES,25-34,85,MUSLIM,74
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,ALL SEXES,35-44,43,MUSLIM,35
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,ALL SEXES,45-54,57,MUSLIM,47
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,ALL SEXES,55-64,21,MUSLIM,18
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,ALL SEXES,65-74,24,MUSLIM,21
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,18,MUSLIM,11
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,ALL SEXES,ALL AGES,498,NON-MUSLIM,72
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,55,NON-MUSLIM,6
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,ALL SEXES,05-09,46,NON-MUSLIM,6
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,ALL SEXES,10-14,34,NON-MUSLIM,4
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,ALL SEXES,15-24,115,NON-MUSLIM,14
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,ALL SEXES,25-34,85,NON-MUSLIM,11
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,ALL SEXES,35-44,43,NON-MUSLIM,8
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,ALL SEXES,45-54,57,NON-MUSLIM,10
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,ALL SEXES,55-64,21,NON-MUSLIM,3
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,ALL SEXES,65-74,24,NON-MUSLIM,3
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,18,NON-MUSLIM,7
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,MALE,ALL AGES,329,MUSLIM,278
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,MALE,BELOW 5 YEARS,27,MUSLIM,23
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,MALE,05-09,24,MUSLIM,23
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,MALE,10-14,13,MUSLIM,10
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,MALE,15-24,81,MUSLIM,68
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,MALE,25-34,68,MUSLIM,59
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,MALE,35-44,29,MUSLIM,23
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,MALE,45-54,44,MUSLIM,36
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,MALE,55-64,16,MUSLIM,13
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,MALE,65-74,14,MUSLIM,13
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,MALE,75 AND ABOVE,13,MUSLIM,10
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,MALE,ALL AGES,329,NON-MUSLIM,51
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,MALE,BELOW 5 YEARS,27,NON-MUSLIM,4
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,MALE,05-09,24,NON-MUSLIM,1
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,MALE,10-14,13,NON-MUSLIM,3
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,MALE,15-24,81,NON-MUSLIM,13
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,MALE,25-34,68,NON-MUSLIM,9
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,MALE,35-44,29,NON-MUSLIM,6
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,MALE,45-54,44,NON-MUSLIM,8
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,MALE,55-64,16,NON-MUSLIM,3
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,MALE,65-74,14,NON-MUSLIM,1
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,MALE,75 AND ABOVE,13,NON-MUSLIM,3
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,FEMALE,ALL AGES,169,MUSLIM,148
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,28,MUSLIM,26
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,FEMALE,05-09,22,MUSLIM,17
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,FEMALE,10-14,21,MUSLIM,20
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,FEMALE,15-24,34,MUSLIM,33
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,FEMALE,25-34,17,MUSLIM,15
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,FEMALE,35-44,14,MUSLIM,12
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,FEMALE,45-54,13,MUSLIM,11
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,FEMALE,55-64,5,MUSLIM,5
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,FEMALE,65-74,10,MUSLIM,8
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,FEMALE,75 AND ABOVE,5,MUSLIM,1
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,FEMALE,ALL AGES,169,NON-MUSLIM,21
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,28,NON-MUSLIM,2
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,FEMALE,05-09,22,NON-MUSLIM,5
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,FEMALE,10-14,21,NON-MUSLIM,1
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,FEMALE,15-24,34,NON-MUSLIM,1
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,FEMALE,25-34,17,NON-MUSLIM,2
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,FEMALE,35-44,14,NON-MUSLIM,2
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,FEMALE,45-54,13,NON-MUSLIM,2
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,FEMALE,55-64,5,NON-MUSLIM,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,FEMALE,65-74,10,NON-MUSLIM,2
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,FEMALE,75 AND ABOVE,5,NON-MUSLIM,4
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TRANSGENDER,ALL AGES,0,MUSLIM,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TRANSGENDER,BELOW 5 YEARS,0,MUSLIM,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TRANSGENDER,05-09,0,MUSLIM,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TRANSGENDER,10-14,0,MUSLIM,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TRANSGENDER,15-24,0,MUSLIM,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TRANSGENDER,25-34,0,MUSLIM,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TRANSGENDER,35-44,0,MUSLIM,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TRANSGENDER,45-54,0,MUSLIM,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TRANSGENDER,55-64,0,MUSLIM,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TRANSGENDER,65-74,0,MUSLIM,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TRANSGENDER,75 AND ABOVE,0,MUSLIM,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TRANSGENDER,ALL AGES,0,NON-MUSLIM,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TRANSGENDER,BELOW 5 YEARS,0,NON-MUSLIM,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TRANSGENDER,05-09,0,NON-MUSLIM,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TRANSGENDER,10-14,0,NON-MUSLIM,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TRANSGENDER,15-24,0,NON-MUSLIM,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TRANSGENDER,25-34,0,NON-MUSLIM,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TRANSGENDER,35-44,0,NON-MUSLIM,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TRANSGENDER,45-54,0,NON-MUSLIM,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TRANSGENDER,55-64,0,NON-MUSLIM,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TRANSGENDER,65-74,0,NON-MUSLIM,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TRANSGENDER,75 AND ABOVE,0,NON-MUSLIM,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,ALL SEXES,ALL AGES,246,MUSLIM,231
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,ALL SEXES,BELOW 5 YEARS,24,MUSLIM,23
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,ALL SEXES,05-09,27,MUSLIM,25
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,ALL SEXES,10-14,22,MUSLIM,21
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,ALL SEXES,15-24,59,MUSLIM,57
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,ALL SEXES,25-34,37,MUSLIM,36
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,ALL SEXES,35-44,20,MUSLIM,17
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,ALL SEXES,45-54,24,MUSLIM,21
