province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,274,ALL SEXES,1287887
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,274,MALE,663716
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,274,FEMALE,624062
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,274,TRANSGENDER,109
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,"5,000 AND ABOVE",98,ALL SEXES,766534
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,"5,000 AND ABOVE",98,MALE,394469
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,"5,000 AND ABOVE",98,FEMALE,371994
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,"5,000 AND ABOVE",98,TRANSGENDER,71
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,"2,000 - 4,999",135,ALL SEXES,466221
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,"2,000 - 4,999",135,MALE,240421
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,"2,000 - 4,999",135,FEMALE,225763
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,"2,000 - 4,999",135,TRANSGENDER,37
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,"1,000 - 1,999",34,ALL SEXES,50673
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,"1,000 - 1,999",34,MALE,26479
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,"1,000 - 1,999",34,FEMALE,24193
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,"1,000 - 1,999",34,TRANSGENDER,1
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,500 - 999,5,ALL SEXES,3769
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,500 - 999,5,MALE,1984
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,500 - 999,5,FEMALE,1785
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,500 - 999,5,TRANSGENDER,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,200 - 499,1,ALL SEXES,492
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,200 - 499,1,MALE,253
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,200 - 499,1,FEMALE,239
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,200 - 499,1,TRANSGENDER,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,LESS THAN 200,1,ALL SEXES,198
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,LESS THAN 200,1,MALE,110
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,LESS THAN 200,1,FEMALE,88
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,LESS THAN 200,1,TRANSGENDER,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,UN-INHABITED,-,ALL SEXES,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,UN-INHABITED,-,MALE,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,UN-INHABITED,-,FEMALE,0
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,UN-INHABITED,-,TRANSGENDER,0
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,TOTAL,46,ALL SEXES,224423
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,TOTAL,46,MALE,116233
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,TOTAL,46,FEMALE,108173
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,TOTAL,46,TRANSGENDER,17
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,"5,000 AND ABOVE",16,ALL SEXES,128572
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,"5,000 AND ABOVE",16,MALE,66100
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,"5,000 AND ABOVE",16,FEMALE,62460
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,"5,000 AND ABOVE",16,TRANSGENDER,12
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,"2,000 - 4,999",27,ALL SEXES,91804
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,"2,000 - 4,999",27,MALE,47974
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,"2,000 - 4,999",27,FEMALE,43825
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,"2,000 - 4,999",27,TRANSGENDER,5
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,"1,000 - 1,999",2,ALL SEXES,3187
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,"1,000 - 1,999",2,MALE,1685
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,"1,000 - 1,999",2,FEMALE,1502
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,"1,000 - 1,999",2,TRANSGENDER,0
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,500 - 999,1,ALL SEXES,860
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,500 - 999,1,MALE,474
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,500 - 999,1,FEMALE,386
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,500 - 999,1,TRANSGENDER,0
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,200 - 499,-,ALL SEXES,0
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,200 - 499,-,MALE,0
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,200 - 499,-,FEMALE,0
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,200 - 499,-,TRANSGENDER,0
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,LESS THAN 200,-,ALL SEXES,0
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,LESS THAN 200,-,MALE,0
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,LESS THAN 200,-,FEMALE,0
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,LESS THAN 200,-,TRANSGENDER,0
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,UN-INHABITED,-,ALL SEXES,0
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,UN-INHABITED,-,MALE,0
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,UN-INHABITED,-,FEMALE,0
SINDH,080,GHOTKI DISTRICT,DAHARKI TALUKA,UN-INHABITED,-,TRANSGENDER,0
SINDH,080,GHOTKI DISTRICT,GHOTKI TALUKA,TOTAL,75,ALL SEXES,382741
SINDH,080,GHOTKI DISTRICT,GHOTKI TALUKA,TOTAL,75,MALE,196603
SINDH,080,GHOTKI DISTRICT,GHOTKI TALUKA,TOTAL,75,FEMALE,186086
SINDH,080,GHOTKI DISTRICT,GHOTKI TALUKA,TOTAL,75,TRANSGENDER,52
SINDH,080,GHOTKI DISTRICT,GHOTKI TALUKA,"5,000 AND ABOVE",36,ALL SEXES,275970
SINDH,080,GHOTKI DISTRICT,GHOTKI TALUKA,"5,000 AND ABOVE",36,MALE,141812
SINDH,080,GHOTKI DISTRICT,GHOTKI TALUKA,"5,000 AND ABOVE",36,FEMALE,134120
