province_name,district_code,district_name,area_name,area_type,marital_status,household_head_relationship,gender,count
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,HEAD,ALL SEXES,288029
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,HEAD,MALE,262365
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,HEAD,FEMALE,25653
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,HEAD,TRANSGENDER,11
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,SPOUSE,ALL SEXES,266928
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,SPOUSE,MALE,7110
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,SPOUSE,FEMALE,259818
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,SPOUSE,TRANSGENDER,NA
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,ALL SEXES,198973
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,MALE,127936
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,FEMALE,71028
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,TRANSGENDER,9
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,ALL SEXES,21788
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,MALE,607
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,FEMALE,21181
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,TRANSGENDER,NA
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,ALL SEXES,3081
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,MALE,1871
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,FEMALE,1209
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,TRANSGENDER,1
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,ALL SEXES,22792
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,MALE,3607
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,FEMALE,19185
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,TRANSGENDER,NA
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,ALL SEXES,26276
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,MALE,18079
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,FEMALE,8175
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,TRANSGENDER,22
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,ALL SEXES,24180
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,MALE,9997
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,FEMALE,14076
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,TRANSGENDER,107
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,NON-RELATIVE,ALL SEXES,26550
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,NON-RELATIVE,MALE,14608
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,NON-RELATIVE,FEMALE,11927
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,TOTAL,NON-RELATIVE,TRANSGENDER,15
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,NEVER MARRIED,HEAD,ALL SEXES,7187
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,NEVER MARRIED,HEAD,MALE,6888
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,NEVER MARRIED,HEAD,FEMALE,288
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,NEVER MARRIED,HEAD,TRANSGENDER,11
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,ALL SEXES,NA
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,MALE,NA
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,FEMALE,NA
