province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literate_over_ten_count
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,ALL AGES,231,7
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,22,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,05-09,25,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,10-14,40,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,15-24,48,3
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,25-34,25,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,35-44,27,2
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,45-54,23,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,55-64,8,2
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,65-74,12,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,1,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,MALE,ALL AGES,133,7
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,MALE,BELOW 5 YEARS,13,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,MALE,05-09,15,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,MALE,10-14,25,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,MALE,15-24,25,3
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,MALE,25-34,14,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,MALE,35-44,14,2
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,MALE,45-54,16,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,MALE,55-64,5,2
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,MALE,65-74,6,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,MALE,75 AND ABOVE,0,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,FEMALE,ALL AGES,98,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,9,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,FEMALE,05-09,10,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,FEMALE,10-14,15,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,FEMALE,15-24,23,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,FEMALE,25-34,11,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,FEMALE,35-44,13,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,FEMALE,45-54,7,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,FEMALE,55-64,3,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,FEMALE,65-74,6,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,FEMALE,75 AND ABOVE,1,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,TRANSGENDER,ALL AGES,0,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,TRANSGENDER,BELOW 5 YEARS,0,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,TRANSGENDER,05-09,0,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,TRANSGENDER,10-14,0,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,TRANSGENDER,15-24,0,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,TRANSGENDER,25-34,0,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,TRANSGENDER,35-44,0,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,TRANSGENDER,45-54,0,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,TRANSGENDER,55-64,0,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,TRANSGENDER,65-74,0,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,TRANSGENDER,75 AND ABOVE,0,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,ALL SEXES,ALL AGES,201,5
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,ALL SEXES,BELOW 5 YEARS,18,0
