province_name,district_code,district_name,area_name,area_type,gender,total_population,literacy_ratio,literacy_status,count
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,527583,25.12,ILLITERATE,395033
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,527583,25.12,TOTAL LITERATE,132550
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,527583,25.12,FORMAL LITERATE,125082
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,527583,25.12,INFORMAL LITERATE,7468
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,MALE,274385,33.14,ILLITERATE,183456
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,MALE,274385,33.14,TOTAL LITERATE,90929
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,MALE,274385,33.14,FORMAL LITERATE,86979
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,MALE,274385,33.14,INFORMAL LITERATE,3950
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,FEMALE,253088,16.44,ILLITERATE,211472
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,FEMALE,253088,16.44,TOTAL LITERATE,41616
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,FEMALE,253088,16.44,FORMAL LITERATE,38099
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,FEMALE,253088,16.44,INFORMAL LITERATE,3517
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,TRANSGENDER,110,4.55,ILLITERATE,105
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,TRANSGENDER,110,4.55,TOTAL LITERATE,5
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,TRANSGENDER,110,4.55,FORMAL LITERATE,4
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,TRANSGENDER,110,4.55,INFORMAL LITERATE,1
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,ALL SEXES,466115,20.58,ILLITERATE,370203
