province_name,district_code,district_name,area_name,area_type,gender_type,total_by_gender,percent_by_gender,housing_type,total_by_housing_type,percent_by_housing_type,count
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,779062,100,REGULAR,151973,99.2,770763
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,779062,100,INSTITUTIONAL,1160,0.76,8068
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,779062,100,HOMELESS,73,0.05,231
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,779062,100,TOTAL,153206,100,779062
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,MALE,404810,51.96,REGULAR,151973,99.2,400387
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,MALE,404810,51.96,INSTITUTIONAL,1160,0.76,4290
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,MALE,404810,51.96,HOMELESS,73,0.05,133
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,MALE,404810,51.96,TOTAL,153206,100,404810
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,FEMALE,374142,48.02,REGULAR,151973,99.2,370273
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,FEMALE,374142,48.02,INSTITUTIONAL,1160,0.76,3771
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,FEMALE,374142,48.02,HOMELESS,73,0.05,98
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,FEMALE,374142,48.02,TOTAL,153206,100,374142
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,TRANSGENDER,110,0.01,REGULAR,151973,99.2,103
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,TRANSGENDER,110,0.01,INSTITUTIONAL,1160,0.76,7
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,TRANSGENDER,110,0.01,HOMELESS,73,0.05,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,TRANSGENDER,110,0.01,TOTAL,153206,100,110
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,ALL SEXES,693566,100,REGULAR,135405,99.16,685707
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,ALL SEXES,693566,100,INSTITUTIONAL,1088,0.8,7658
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,ALL SEXES,693566,100,HOMELESS,61,0.04,201
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,ALL SEXES,693566,100,TOTAL,136554,100,693566
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,MALE,360844,52.03,REGULAR,135405,99.16,356652
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,MALE,360844,52.03,INSTITUTIONAL,1088,0.8,4080
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,MALE,360844,52.03,HOMELESS,61,0.04,112
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,MALE,360844,52.03,TOTAL,136554,100,360844
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,FEMALE,332632,47.96,REGULAR,135405,99.16,328966
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,FEMALE,332632,47.96,INSTITUTIONAL,1088,0.8,3577
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,FEMALE,332632,47.96,HOMELESS,61,0.04,89
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,FEMALE,332632,47.96,TOTAL,136554,100,332632
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,TRANSGENDER,90,0.01,REGULAR,135405,99.16,89
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,TRANSGENDER,90,0.01,INSTITUTIONAL,1088,0.8,1
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,TRANSGENDER,90,0.01,HOMELESS,61,0.04,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,TRANSGENDER,90,0.01,TOTAL,136554,100,90
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,ALL SEXES,85496,100,REGULAR,16568,99.5,85056
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,ALL SEXES,85496,100,INSTITUTIONAL,72,0.43,410
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,ALL SEXES,85496,100,HOMELESS,12,0.07,30
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,ALL SEXES,85496,100,TOTAL,16652,100,85496
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,MALE,43966,51.42,REGULAR,16568,99.5,43735
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,MALE,43966,51.42,INSTITUTIONAL,72,0.43,210
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,MALE,43966,51.42,HOMELESS,12,0.07,21
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,MALE,43966,51.42,TOTAL,16652,100,43966
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,FEMALE,41510,48.55,REGULAR,16568,99.5,41307
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,FEMALE,41510,48.55,INSTITUTIONAL,72,0.43,194
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,FEMALE,41510,48.55,HOMELESS,12,0.07,9
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,FEMALE,41510,48.55,TOTAL,16652,100,41510
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,TRANSGENDER,20,0.02,REGULAR,16568,99.5,14
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,TRANSGENDER,20,0.02,INSTITUTIONAL,72,0.43,6
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,TRANSGENDER,20,0.02,HOMELESS,12,0.07,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,TRANSGENDER,20,0.02,TOTAL,16652,100,20
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,TOTAL,ALL SEXES,201868,100,REGULAR,38892,98.35,197368
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,TOTAL,ALL SEXES,201868,100,INSTITUTIONAL,609,1.54,4323
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,TOTAL,ALL SEXES,201868,100,HOMELESS,45,0.11,177
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,TOTAL,ALL SEXES,201868,100,TOTAL,39546,100,201868
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,TOTAL,MALE,104853,51.94,REGULAR,38892,98.35,102485
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,TOTAL,MALE,104853,51.94,INSTITUTIONAL,609,1.54,2270
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,TOTAL,MALE,104853,51.94,HOMELESS,45,0.11,98
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,TOTAL,MALE,104853,51.94,TOTAL,39546,100,104853
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,TOTAL,FEMALE,96989,48.05,REGULAR,38892,98.35,94857
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,TOTAL,FEMALE,96989,48.05,INSTITUTIONAL,609,1.54,2053
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,TOTAL,FEMALE,96989,48.05,HOMELESS,45,0.11,79
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,TOTAL,FEMALE,96989,48.05,TOTAL,39546,100,96989
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,TOTAL,TRANSGENDER,26,0.01,REGULAR,38892,98.35,26
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,TOTAL,TRANSGENDER,26,0.01,INSTITUTIONAL,609,1.54,0
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,TOTAL,TRANSGENDER,26,0.01,HOMELESS,45,0.11,0
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,TOTAL,TRANSGENDER,26,0.01,TOTAL,39546,100,26
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,RURAL,ALL SEXES,189707,100,REGULAR,36552,98.27,185294
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,RURAL,ALL SEXES,189707,100,INSTITUTIONAL,597,1.61,4236
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,RURAL,ALL SEXES,189707,100,HOMELESS,45,0.12,177
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,RURAL,ALL SEXES,189707,100,TOTAL,37194,100,189707
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,RURAL,MALE,98600,51.97,REGULAR,36552,98.27,96279
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,RURAL,MALE,98600,51.97,INSTITUTIONAL,597,1.61,2223
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,RURAL,MALE,98600,51.97,HOMELESS,45,0.12,98
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,RURAL,MALE,98600,51.97,TOTAL,37194,100,98600
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,RURAL,FEMALE,91083,48.01,REGULAR,36552,98.27,88991
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,RURAL,FEMALE,91083,48.01,INSTITUTIONAL,597,1.61,2013
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,RURAL,FEMALE,91083,48.01,HOMELESS,45,0.12,79
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,RURAL,FEMALE,91083,48.01,TOTAL,37194,100,91083
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,RURAL,TRANSGENDER,24,0.01,REGULAR,36552,98.27,24
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,RURAL,TRANSGENDER,24,0.01,INSTITUTIONAL,597,1.61,0
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,RURAL,TRANSGENDER,24,0.01,HOMELESS,45,0.12,0
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,RURAL,TRANSGENDER,24,0.01,TOTAL,37194,100,24
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,URBAN,ALL SEXES,12161,100,REGULAR,2340,99.49,12074
