province_name,district_code,district_name,area_name,area_type,gender,nationality_status,age_group,count
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,TOTAL,ALL AGES,779062
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,PAKISTANI,ALL AGES,778765
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,ALL AGES,297
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,ALL SEXES,TOTAL,ALL AGES,693566
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,ALL SEXES,PAKISTANI,ALL AGES,693284
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,ALL AGES,282
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,ALL SEXES,TOTAL,ALL AGES,85496
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,ALL SEXES,PAKISTANI,ALL AGES,85481
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,ALL AGES,15
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,TOTAL,00 - 04,121160
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,PAKISTANI,00 - 04,121085
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,00 - 04,75
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,ALL SEXES,TOTAL,00 - 04,109642
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,ALL SEXES,PAKISTANI,00 - 04,109567
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,00 - 04,75
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,ALL SEXES,TOTAL,00 - 04,11518
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,ALL SEXES,PAKISTANI,00 - 04,11518
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,00 - 04,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,TOTAL,05 - 09,130319
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,PAKISTANI,05 - 09,130238
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,05 - 09,81
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,ALL SEXES,TOTAL,05 - 09,117809
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,ALL SEXES,PAKISTANI,05 - 09,117733
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,05 - 09,76
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,ALL SEXES,TOTAL,05 - 09,12510
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,ALL SEXES,PAKISTANI,05 - 09,12505
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,05 - 09,5
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,TOTAL,10 - 14,92764
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,PAKISTANI,10 - 14,92712
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,10 - 14,52
