province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1892957,46.67,ILLITERATE,1009443
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,ALL SEXES,10 - 14,375616,64.75,ILLITERATE,132412
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,ALL SEXES,15 - 19,283002,57.87,ILLITERATE,119234
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,ALL SEXES,20 - 24,235704,50.45,ILLITERATE,116786
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,ALL SEXES,25 - 29,195286,46.01,ILLITERATE,105434
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,ALL SEXES,30 - 34,166781,42.35,ILLITERATE,96148
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,ALL SEXES,35 - 39,144391,40.52,ILLITERATE,85887
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,ALL SEXES,40 - 44,111215,36.23,ILLITERATE,70927
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,ALL SEXES,45 - 49,92118,31.19,ILLITERATE,63387
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,ALL SEXES,50 - 54,79480,29.4,ILLITERATE,56110
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,ALL SEXES,55 - 59,54942,28,ILLITERATE,39556
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,ALL SEXES,60 - 64,51237,24.04,ILLITERATE,38919
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,ALL SEXES,65 - 69,38172,21.04,ILLITERATE,30141
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,ALL SEXES,70 - 74,28126,17.81,ILLITERATE,23116
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,36887,14.91,ILLITERATE,31386
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1892957,46.67,TOTAL LITERATE,883514
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,ALL SEXES,10 - 14,375616,64.75,TOTAL LITERATE,243204
