province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,828,ALL SEXES,2608007
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,828,MALE,1316960
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,828,FEMALE,1290851
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,828,TRANSGENDER,196
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,"5,000 AND ABOVE",138,ALL SEXES,1176381
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,"5,000 AND ABOVE",138,MALE,596171
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,"5,000 AND ABOVE",138,FEMALE,580098
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,"5,000 AND ABOVE",138,TRANSGENDER,112
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,"2,000 - 4,999",346,ALL SEXES,1113209
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,"2,000 - 4,999",346,MALE,560341
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,"2,000 - 4,999",346,FEMALE,552798
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,"2,000 - 4,999",346,TRANSGENDER,70
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,"1,000 - 1,999",149,ALL SEXES,222059
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,"1,000 - 1,999",149,MALE,111831
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,"1,000 - 1,999",149,FEMALE,110217
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,"1,000 - 1,999",149,TRANSGENDER,11
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,500 - 999,96,ALL SEXES,74698
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,500 - 999,96,MALE,37574
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,500 - 999,96,FEMALE,37123
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,500 - 999,96,TRANSGENDER,1
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,200 - 499,54,ALL SEXES,18630
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,200 - 499,54,MALE,9475
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,200 - 499,54,FEMALE,9153
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,200 - 499,54,TRANSGENDER,2
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,LESS THAN 200,38,ALL SEXES,3030
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,LESS THAN 200,38,MALE,1568
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,LESS THAN 200,38,FEMALE,1462
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,LESS THAN 200,38,TRANSGENDER,0
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,UN-INHABITED,7,ALL SEXES,0
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,UN-INHABITED,7,MALE,0
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,UN-INHABITED,7,FEMALE,0
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,UN-INHABITED,7,TRANSGENDER,0
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,TOTAL,54,ALL SEXES,234249
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,TOTAL,54,MALE,117608
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,TOTAL,54,FEMALE,116627
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,TOTAL,54,TRANSGENDER,14
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,"5,000 AND ABOVE",14,ALL SEXES,125128
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,"5,000 AND ABOVE",14,MALE,63102
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,"5,000 AND ABOVE",14,FEMALE,62020
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,"5,000 AND ABOVE",14,TRANSGENDER,6
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,"2,000 - 4,999",26,ALL SEXES,92194
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,"2,000 - 4,999",26,MALE,45991
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,"2,000 - 4,999",26,FEMALE,46195
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,"2,000 - 4,999",26,TRANSGENDER,8
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,"1,000 - 1,999",9,ALL SEXES,14346
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,"1,000 - 1,999",9,MALE,7199
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,"1,000 - 1,999",9,FEMALE,7147
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,"1,000 - 1,999",9,TRANSGENDER,0
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,500 - 999,3,ALL SEXES,2187
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,500 - 999,3,MALE,1099
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,500 - 999,3,FEMALE,1088
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,500 - 999,3,TRANSGENDER,0
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,200 - 499,1,ALL SEXES,214
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,200 - 499,1,MALE,116
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,200 - 499,1,FEMALE,98
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,200 - 499,1,TRANSGENDER,0
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,LESS THAN 200,1,ALL SEXES,180
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,LESS THAN 200,1,MALE,101
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,LESS THAN 200,1,FEMALE,79
