province_name,district_code,district_name,area_name,area_type,gender,age_group,count
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,ALL SEXES,ALL AGES,16157
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,ALL SEXES,00 - 04,773
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,ALL SEXES,05 - 09,1961
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,ALL SEXES,10 - 14,2119
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,ALL SEXES,15 - 19,2071
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,ALL SEXES,20 - 24,1769
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,ALL SEXES,25 - 29,1532
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,ALL SEXES,30 - 34,1121
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,ALL SEXES,35 - 39,974
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,ALL SEXES,40 - 44,780
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,ALL SEXES,45 - 49,651
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,ALL SEXES,50 - 54,667
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,ALL SEXES,55 - 59,435
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,ALL SEXES,60 - 64,368
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,ALL SEXES,65 - 69,323
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,ALL SEXES,70 - 74,241
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,372
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,MALE,ALL AGES,10319
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,MALE,00 - 04,455
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,MALE,05 - 09,1210
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,MALE,10 - 14,1295
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,MALE,15 - 19,1287
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,MALE,20 - 24,1130
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,MALE,25 - 29,964
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,MALE,30 - 34,735
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,MALE,35 - 39,629
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,MALE,40 - 44,500
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,MALE,45 - 49,454
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,MALE,50 - 54,484
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,MALE,55 - 59,297
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,MALE,60 - 64,263
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,MALE,65 - 69,214
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,MALE,70 - 74,165
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,MALE,75 AND ABOVE,237
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,FEMALE,ALL AGES,5792
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,FEMALE,00 - 04,318
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,FEMALE,05 - 09,751
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,FEMALE,10 - 14,824
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,FEMALE,15 - 19,782
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,FEMALE,20 - 24,631
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,FEMALE,25 - 29,561
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,FEMALE,30 - 34,377
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,FEMALE,35 - 39,343
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,FEMALE,40 - 44,277
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,FEMALE,45 - 49,195
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,FEMALE,50 - 54,182
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,FEMALE,55 - 59,137
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,FEMALE,60 - 64,103
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,FEMALE,65 - 69,106
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,FEMALE,70 - 74,74
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,FEMALE,75 AND ABOVE,131
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,TRANSGENDER,ALL AGES,46
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,TRANSGENDER,00 - 04,0
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,TRANSGENDER,05 - 09,0
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,TRANSGENDER,10 - 14,0
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,TRANSGENDER,15 - 19,2
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,TRANSGENDER,20 - 24,8
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,TRANSGENDER,25 - 29,7
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,TRANSGENDER,30 - 34,9
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,TRANSGENDER,35 - 39,2
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,TRANSGENDER,40 - 44,3
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,TRANSGENDER,45 - 49,2
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,TRANSGENDER,50 - 54,1
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,TRANSGENDER,55 - 59,1
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,TRANSGENDER,60 - 64,2
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,TRANSGENDER,65 - 69,3
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,TRANSGENDER,70 - 74,2
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,TRANSGENDER,75 AND ABOVE,4
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,ALL SEXES,ALL AGES,12247
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,ALL SEXES,00 - 04,598
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,ALL SEXES,05 - 09,1536
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,ALL SEXES,10 - 14,1637
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,ALL SEXES,15 - 19,1585
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,ALL SEXES,20 - 24,1258
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,ALL SEXES,25 - 29,1098
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,ALL SEXES,30 - 34,834
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,ALL SEXES,35 - 39,737
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,ALL SEXES,40 - 44,590
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,ALL SEXES,45 - 49,499
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,ALL SEXES,50 - 54,495
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,ALL SEXES,55 - 59,338
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,ALL SEXES,60 - 64,284
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,ALL SEXES,65 - 69,261
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,ALL SEXES,70 - 74,193
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,ALL SEXES,75 AND ABOVE,304
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,MALE,ALL AGES,7843
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,MALE,00 - 04,357
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,MALE,05 - 09,952
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,MALE,10 - 14,995
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,MALE,15 - 19,984
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,MALE,20 - 24,799
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,MALE,25 - 29,687
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,MALE,30 - 34,549
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,MALE,35 - 39,472
