province_name,district_code,district_name,area_name,area_type,gender,religious_affiliation,count
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,TOTAL,1222403
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,MUSLIM,1209187
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,CHRISTIAN,12175
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,HINDU,202
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,AHMADI,656
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,SCHEDULED CASTES,154
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,OTHERS,29
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,TOTAL,601406
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,MUSLIM,594613
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,CHRISTIAN,6227
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,HINDU,109
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,AHMADI,330
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,SCHEDULED CASTES,110
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,OTHERS,17
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,TOTAL,620862
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,MUSLIM,614441
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,CHRISTIAN,5946
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,HINDU,93
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,AHMADI,326
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,SCHEDULED CASTES,44
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,OTHERS,12
