province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,676999,27.88,ILLITERATE,488231
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,ALL SEXES,10 - 14,115122,35.64,ILLITERATE,74097
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,ALL SEXES,15 - 19,94567,32.92,ILLITERATE,63431
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,ALL SEXES,20 - 24,78773,30.46,ILLITERATE,54775
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,ALL SEXES,25 - 29,76438,27.6,ILLITERATE,55338
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,ALL SEXES,30 - 34,67487,27.38,ILLITERATE,49007
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,ALL SEXES,35 - 39,60968,26.21,ILLITERATE,44986
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,ALL SEXES,40 - 44,46493,23.75,ILLITERATE,35453
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,ALL SEXES,45 - 49,36051,21.63,ILLITERATE,28252
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,ALL SEXES,50 - 54,28055,21.18,ILLITERATE,22113
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,ALL SEXES,55 - 59,21150,19.2,ILLITERATE,17089
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,ALL SEXES,60 - 64,18837,18.02,ILLITERATE,15442
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,ALL SEXES,65 - 69,13041,16.27,ILLITERATE,10919
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,ALL SEXES,70 - 74,9071,14.35,ILLITERATE,7769
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,10946,12.66,ILLITERATE,9560
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,676999,27.88,TOTAL LITERATE,188768
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,ALL SEXES,10 - 14,115122,35.64,TOTAL LITERATE,41025
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,ALL SEXES,15 - 19,94567,32.92,TOTAL LITERATE,31136
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,ALL SEXES,20 - 24,78773,30.46,TOTAL LITERATE,23998
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,ALL SEXES,25 - 29,76438,27.6,TOTAL LITERATE,21100
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,ALL SEXES,30 - 34,67487,27.38,TOTAL LITERATE,18480
