province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1410558,77.79,ILLITERATE,313339
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,10 - 14,169422,88.29,ILLITERATE,19834
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,15 - 19,175676,84.77,ILLITERATE,26752
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,20 - 24,170471,81.93,ILLITERATE,30803
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,25 - 29,157860,79.85,ILLITERATE,31805
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,30 - 34,147884,78.96,ILLITERATE,31115
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,35 - 39,126283,76.82,ILLITERATE,29274
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,40 - 44,107032,75.12,ILLITERATE,26629
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,45 - 49,85996,71.03,ILLITERATE,24912
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,50 - 54,80244,68.61,ILLITERATE,25190
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,55 - 59,58438,68.61,ILLITERATE,18342
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,60 - 64,52449,64.39,ILLITERATE,18675
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,65 - 69,33054,63.25,ILLITERATE,12148
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,70 - 74,21519,61.49,ILLITERATE,8286
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,24230,60.49,ILLITERATE,9574
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1410558,77.79,TOTAL LITERATE,1097219
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,10 - 14,169422,88.29,TOTAL LITERATE,149588
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,15 - 19,175676,84.77,TOTAL LITERATE,148924
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,20 - 24,170471,81.93,TOTAL LITERATE,139668
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,25 - 29,157860,79.85,TOTAL LITERATE,126055
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,30 - 34,147884,78.96,TOTAL LITERATE,116769
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,35 - 39,126283,76.82,TOTAL LITERATE,97009
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,40 - 44,107032,75.12,TOTAL LITERATE,80403
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,45 - 49,85996,71.03,TOTAL LITERATE,61084
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,50 - 54,80244,68.61,TOTAL LITERATE,55054
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,55 - 59,58438,68.61,TOTAL LITERATE,40096
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,60 - 64,52449,64.39,TOTAL LITERATE,33774
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,65 - 69,33054,63.25,TOTAL LITERATE,20906
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,70 - 74,21519,61.49,TOTAL LITERATE,13233
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,24230,60.49,TOTAL LITERATE,14656
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1410558,77.79,FORMAL LITERATE,1078722
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,10 - 14,169422,88.29,FORMAL LITERATE,148897
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,15 - 19,175676,84.77,FORMAL LITERATE,147690
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,20 - 24,170471,81.93,FORMAL LITERATE,137915
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,25 - 29,157860,79.85,FORMAL LITERATE,124188
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,30 - 34,147884,78.96,FORMAL LITERATE,114931
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,35 - 39,126283,76.82,FORMAL LITERATE,95219
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,40 - 44,107032,75.12,FORMAL LITERATE,78767
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,45 - 49,85996,71.03,FORMAL LITERATE,59591
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,50 - 54,80244,68.61,FORMAL LITERATE,53479
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,55 - 59,58438,68.61,FORMAL LITERATE,38916
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,ALL SEXES,60 - 64,52449,64.39,FORMAL LITERATE,32531
