province_name,district_code,district_name,area_name,area_type,gender_type,total_by_gender,percent_by_gender,housing_type,total_by_housing_type,percent_by_housing_type,count
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,615372,100,REGULAR,67081,98.45,590740
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,615372,100,INSTITUTIONAL,1049,1.54,24622
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,615372,100,HOMELESS,8,0.01,10
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,615372,100,TOTAL,68138,100,615372
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,306935,49.88,REGULAR,67081,98.45,293601
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,306935,49.88,INSTITUTIONAL,1049,1.54,13327
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,306935,49.88,HOMELESS,8,0.01,7
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,306935,49.88,TOTAL,68138,100,306935
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,FEMALE,308393,50.11,REGULAR,67081,98.45,297097
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,FEMALE,308393,50.11,INSTITUTIONAL,1049,1.54,11293
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,FEMALE,308393,50.11,HOMELESS,8,0.01,3
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,FEMALE,308393,50.11,TOTAL,68138,100,308393
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,TRANSGENDER,44,0.01,REGULAR,67081,98.45,42
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,TRANSGENDER,44,0.01,INSTITUTIONAL,1049,1.54,2
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,TRANSGENDER,44,0.01,HOMELESS,8,0.01,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,TRANSGENDER,44,0.01,TOTAL,68138,100,44
