province_name,district_code,district_name,area_name,area_type,gender,ed_attainment,age_group,count
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED POPULATION,5 AND ABOVE,2716
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED POPULATION,05 - 09,451
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED POPULATION,10 - 14,388
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED POPULATION,15 - 19,328
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED POPULATION,20 - 24,309
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED POPULATION,25 - 29,296
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED POPULATION,30 - 34,220
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED POPULATION,35 - 39,129
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED POPULATION,40 - 44,126
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED POPULATION,45 - 49,94
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED POPULATION,50 - 54,77
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED POPULATION,55 - 59,71
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED POPULATION,60 - 64,79
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED POPULATION,65 - 69,53
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED POPULATION,70 - 74,42
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED POPULATION,75 AND ABOVE,53
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED LITERATE,5 AND ABOVE,640
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED LITERATE,05 - 09,132
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED LITERATE,10 - 14,97
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED LITERATE,15 - 19,88
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED LITERATE,20 - 24,73
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED LITERATE,25 - 29,63
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED LITERATE,30 - 34,43
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED LITERATE,35 - 39,40
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED LITERATE,40 - 44,35
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED LITERATE,45 - 49,21
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED LITERATE,50 - 54,7
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED LITERATE,55 - 59,11
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED LITERATE,60 - 64,9
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED LITERATE,65 - 69,8
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED LITERATE,70 - 74,8
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED LITERATE,75 AND ABOVE,5
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED ILLITERATE,5 AND ABOVE,2076
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED ILLITERATE,05 - 09,319
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED ILLITERATE,10 - 14,291
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED ILLITERATE,15 - 19,240
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED ILLITERATE,20 - 24,236
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED ILLITERATE,25 - 29,233
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED ILLITERATE,30 - 34,177
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED ILLITERATE,35 - 39,89
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED ILLITERATE,40 - 44,91
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED ILLITERATE,45 - 49,73
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED ILLITERATE,50 - 54,70
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED ILLITERATE,55 - 59,60
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED ILLITERATE,60 - 64,70
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED ILLITERATE,65 - 69,45
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED ILLITERATE,70 - 74,34
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED ILLITERATE,75 AND ABOVE,48
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED FORMALLY LITERATE,5 AND ABOVE,610
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED FORMALLY LITERATE,05 - 09,127
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED FORMALLY LITERATE,10 - 14,94
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED FORMALLY LITERATE,15 - 19,83
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED FORMALLY LITERATE,20 - 24,69
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED FORMALLY LITERATE,25 - 29,62
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED FORMALLY LITERATE,30 - 34,38
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED FORMALLY LITERATE,35 - 39,39
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED FORMALLY LITERATE,40 - 44,33
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED FORMALLY LITERATE,45 - 49,21
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED FORMALLY LITERATE,50 - 54,7
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED FORMALLY LITERATE,55 - 59,11
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED FORMALLY LITERATE,60 - 64,8
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED FORMALLY LITERATE,65 - 69,5
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED FORMALLY LITERATE,70 - 74,8
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL DISABLED FORMALLY LITERATE,75 AND ABOVE,5
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,BELOW MATRIC,5 AND ABOVE,437
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,BELOW MATRIC,05 - 09,125
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,BELOW MATRIC,10 - 14,91
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,BELOW MATRIC,15 - 19,56
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,BELOW MATRIC,20 - 24,23
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,BELOW MATRIC,25 - 29,34
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,BELOW MATRIC,30 - 34,23
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,BELOW MATRIC,35 - 39,23
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,BELOW MATRIC,40 - 44,19
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,BELOW MATRIC,45 - 49,13
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,BELOW MATRIC,50 - 54,3
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,BELOW MATRIC,55 - 59,6
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,BELOW MATRIC,60 - 64,6
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,BELOW MATRIC,65 - 69,4
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,BELOW MATRIC,70 - 74,7
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,BELOW MATRIC,75 AND ABOVE,4
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,MATRIC BELOW DEGREE,5 AND ABOVE,121
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,MATRIC BELOW DEGREE,05 - 09,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,MATRIC BELOW DEGREE,10 - 14,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,MATRIC BELOW DEGREE,15 - 19,23
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,MATRIC BELOW DEGREE,20 - 24,33
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,MATRIC BELOW DEGREE,25 - 29,18
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,MATRIC BELOW DEGREE,30 - 34,11
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,MATRIC BELOW DEGREE,35 - 39,9
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,MATRIC BELOW DEGREE,40 - 44,12
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,MATRIC BELOW DEGREE,45 - 49,6
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,MATRIC BELOW DEGREE,50 - 54,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,MATRIC BELOW DEGREE,55 - 59,5
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,MATRIC BELOW DEGREE,60 - 64,1
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,MATRIC BELOW DEGREE,65 - 69,1
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,MATRIC BELOW DEGREE,70 - 74,1
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,MATRIC BELOW DEGREE,75 AND ABOVE,1
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,DEGREE AND ABOVE,5 AND ABOVE,40
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,DEGREE AND ABOVE,05 - 09,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,DEGREE AND ABOVE,10 - 14,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,DEGREE AND ABOVE,15 - 19,1
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,DEGREE AND ABOVE,20 - 24,13
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,DEGREE AND ABOVE,25 - 29,10
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,DEGREE AND ABOVE,30 - 34,3
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,DEGREE AND ABOVE,35 - 39,5
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,DEGREE AND ABOVE,40 - 44,2
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,DEGREE AND ABOVE,45 - 49,2
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,DEGREE AND ABOVE,50 - 54,3
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,DEGREE AND ABOVE,55 - 59,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,DEGREE AND ABOVE,60 - 64,1
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,DEGREE AND ABOVE,65 - 69,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,DEGREE AND ABOVE,70 - 74,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,DEGREE AND ABOVE,75 AND ABOVE,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,OTHER,5 AND ABOVE,12
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,OTHER,05 - 09,2
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,OTHER,10 - 14,3
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,OTHER,15 - 19,3
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,OTHER,20 - 24,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,OTHER,25 - 29,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,OTHER,30 - 34,1
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,OTHER,35 - 39,2
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,OTHER,40 - 44,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,OTHER,45 - 49,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,OTHER,50 - 54,1
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,OTHER,55 - 59,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,OTHER,60 - 64,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,OTHER,65 - 69,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,OTHER,70 - 74,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,OTHER,75 AND ABOVE,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,TOTAL DISABLED POPULATION,5 AND ABOVE,1708
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,TOTAL DISABLED POPULATION,05 - 09,268
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,TOTAL DISABLED POPULATION,10 - 14,239
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,TOTAL DISABLED POPULATION,15 - 19,186
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,TOTAL DISABLED POPULATION,20 - 24,199
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,TOTAL DISABLED POPULATION,25 - 29,182
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,TOTAL DISABLED POPULATION,30 - 34,144
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,TOTAL DISABLED POPULATION,35 - 39,98
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,TOTAL DISABLED POPULATION,40 - 44,90
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,TOTAL DISABLED POPULATION,45 - 49,67
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,TOTAL DISABLED POPULATION,50 - 54,50
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,TOTAL DISABLED POPULATION,55 - 59,46
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,TOTAL DISABLED POPULATION,60 - 64,48
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,TOTAL DISABLED POPULATION,65 - 69,39
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,TOTAL DISABLED POPULATION,70 - 74,25
