province_name,district_code,district_name,area_name,area_type,gender,household_head_relationship,age_group,count
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL,ALL AGES,615372
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,HEAD,ALL AGES,67619
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,SPOUSE,ALL AGES,58560
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,SON/DAUGHTER,ALL AGES,243382
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,DAUGHTER/SON IN LAW,ALL AGES,27326
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,GRAND SON/GRAND DAUGHTER,ALL AGES,66258
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,FATHER/MOTHER,ALL AGES,14951
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,BROTHER/SISTER,ALL AGES,33344
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,OTHER RELATIVE,ALL AGES,80453
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,NON-RELATIVE,ALL AGES,23479
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,TOTAL,00 - 04,106814
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,HEAD,00 - 04,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,SPOUSE,00 - 04,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,SON/DAUGHTER,00 - 04,54083
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,DAUGHTER/SON IN LAW,00 - 04,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,GRAND SON/GRAND DAUGHTER,00 - 04,28958
