province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literate_over_ten_count
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,ALL AGES,10,3
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,BELOW 5 YEARS,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,05-09,1,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,10-14,1,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,15-24,1,1
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,25-34,2,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,35-44,3,2
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,45-54,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,55-64,2,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,65-74,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,ALL SEXES,75 AND ABOVE,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,ALL AGES,7,3
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,BELOW 5 YEARS,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,05-09,1,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,10-14,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,15-24,1,1
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,25-34,2,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,35-44,2,2
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,45-54,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,55-64,1,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,65-74,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,MALE,75 AND ABOVE,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,FEMALE,ALL AGES,3,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,FEMALE,BELOW 5 YEARS,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,FEMALE,05-09,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,FEMALE,10-14,1,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,FEMALE,15-24,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,FEMALE,25-34,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,FEMALE,35-44,1,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,FEMALE,45-54,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,FEMALE,55-64,1,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,FEMALE,65-74,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,FEMALE,75 AND ABOVE,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,TRANSGENDER,ALL AGES,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,TRANSGENDER,BELOW 5 YEARS,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,TRANSGENDER,05-09,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,TRANSGENDER,10-14,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,TRANSGENDER,15-24,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,TRANSGENDER,25-34,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,TRANSGENDER,35-44,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,TRANSGENDER,45-54,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,TRANSGENDER,55-64,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,TRANSGENDER,65-74,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,TRANSGENDER,75 AND ABOVE,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,ALL SEXES,ALL AGES,10,3
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,ALL SEXES,BELOW 5 YEARS,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,ALL SEXES,05-09,1,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,ALL SEXES,10-14,1,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,ALL SEXES,15-24,1,1
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,ALL SEXES,25-34,2,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,ALL SEXES,35-44,3,2
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,ALL SEXES,45-54,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,ALL SEXES,55-64,2,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,ALL SEXES,65-74,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,ALL SEXES,75 AND ABOVE,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,MALE,ALL AGES,7,3
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,MALE,BELOW 5 YEARS,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,MALE,05-09,1,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,MALE,10-14,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,MALE,15-24,1,1
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,MALE,25-34,2,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,MALE,35-44,2,2
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,MALE,45-54,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,MALE,55-64,1,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,MALE,65-74,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,MALE,75 AND ABOVE,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,FEMALE,ALL AGES,3,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,FEMALE,BELOW 5 YEARS,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,FEMALE,05-09,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,FEMALE,10-14,1,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,FEMALE,15-24,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,FEMALE,25-34,0,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,FEMALE,35-44,1,0
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,FEMALE,45-54,0,0
