province_name,district_code,district_name,area_name,area_type,gender,age_group,count
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,ALL AGES,1160
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,00 - 04,77
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,05 - 09,149
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,10 - 14,118
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,15 - 19,156
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,20 - 24,123
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,25 - 29,124
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,30 - 34,102
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,35 - 39,77
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,40 - 44,58
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,45 - 49,44
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,50 - 54,35
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,55 - 59,28
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,60 - 64,19
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,65 - 69,15
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,70 - 74,13
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,75 AND ABOVE,22
FATA,035,FR KOHAT,FR KOHAT,TOTAL,MALE,ALL AGES,690
FATA,035,FR KOHAT,FR KOHAT,TOTAL,MALE,00 - 04,41
FATA,035,FR KOHAT,FR KOHAT,TOTAL,MALE,05 - 09,93
FATA,035,FR KOHAT,FR KOHAT,TOTAL,MALE,10 - 14,69
FATA,035,FR KOHAT,FR KOHAT,TOTAL,MALE,15 - 19,91
FATA,035,FR KOHAT,FR KOHAT,TOTAL,MALE,20 - 24,68
FATA,035,FR KOHAT,FR KOHAT,TOTAL,MALE,25 - 29,67
FATA,035,FR KOHAT,FR KOHAT,TOTAL,MALE,30 - 34,63
FATA,035,FR KOHAT,FR KOHAT,TOTAL,MALE,35 - 39,49
FATA,035,FR KOHAT,FR KOHAT,TOTAL,MALE,40 - 44,32
FATA,035,FR KOHAT,FR KOHAT,TOTAL,MALE,45 - 49,30
FATA,035,FR KOHAT,FR KOHAT,TOTAL,MALE,50 - 54,29
FATA,035,FR KOHAT,FR KOHAT,TOTAL,MALE,55 - 59,21
FATA,035,FR KOHAT,FR KOHAT,TOTAL,MALE,60 - 64,11
FATA,035,FR KOHAT,FR KOHAT,TOTAL,MALE,65 - 69,13
FATA,035,FR KOHAT,FR KOHAT,TOTAL,MALE,70 - 74,6
FATA,035,FR KOHAT,FR KOHAT,TOTAL,MALE,75 AND ABOVE,7
FATA,035,FR KOHAT,FR KOHAT,TOTAL,FEMALE,ALL AGES,468
FATA,035,FR KOHAT,FR KOHAT,TOTAL,FEMALE,00 - 04,36
FATA,035,FR KOHAT,FR KOHAT,TOTAL,FEMALE,05 - 09,56
FATA,035,FR KOHAT,FR KOHAT,TOTAL,FEMALE,10 - 14,49
FATA,035,FR KOHAT,FR KOHAT,TOTAL,FEMALE,15 - 19,65
FATA,035,FR KOHAT,FR KOHAT,TOTAL,FEMALE,20 - 24,55
FATA,035,FR KOHAT,FR KOHAT,TOTAL,FEMALE,25 - 29,56
FATA,035,FR KOHAT,FR KOHAT,TOTAL,FEMALE,30 - 34,39
FATA,035,FR KOHAT,FR KOHAT,TOTAL,FEMALE,35 - 39,28
FATA,035,FR KOHAT,FR KOHAT,TOTAL,FEMALE,40 - 44,26
FATA,035,FR KOHAT,FR KOHAT,TOTAL,FEMALE,45 - 49,13
FATA,035,FR KOHAT,FR KOHAT,TOTAL,FEMALE,50 - 54,6
FATA,035,FR KOHAT,FR KOHAT,TOTAL,FEMALE,55 - 59,7
FATA,035,FR KOHAT,FR KOHAT,TOTAL,FEMALE,60 - 64,8
FATA,035,FR KOHAT,FR KOHAT,TOTAL,FEMALE,65 - 69,2
FATA,035,FR KOHAT,FR KOHAT,TOTAL,FEMALE,70 - 74,7
FATA,035,FR KOHAT,FR KOHAT,TOTAL,FEMALE,75 AND ABOVE,15
FATA,035,FR KOHAT,FR KOHAT,TOTAL,TRANSGENDER,ALL AGES,2
FATA,035,FR KOHAT,FR KOHAT,TOTAL,TRANSGENDER,00 - 04,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,TRANSGENDER,05 - 09,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,TRANSGENDER,10 - 14,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,TRANSGENDER,15 - 19,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,TRANSGENDER,20 - 24,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,TRANSGENDER,25 - 29,1
FATA,035,FR KOHAT,FR KOHAT,TOTAL,TRANSGENDER,30 - 34,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,TRANSGENDER,35 - 39,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,TRANSGENDER,40 - 44,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,TRANSGENDER,45 - 49,1
FATA,035,FR KOHAT,FR KOHAT,TOTAL,TRANSGENDER,50 - 54,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,TRANSGENDER,55 - 59,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,TRANSGENDER,60 - 64,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,TRANSGENDER,65 - 69,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,TRANSGENDER,70 - 74,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,TRANSGENDER,75 AND ABOVE,0
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,ALL AGES,1160
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,00 - 04,77
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,05 - 09,149
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,10 - 14,118
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,15 - 19,156
