province_name,district_code,district_name,area_name,area_type,gender,total_population,literacy_ratio,literacy_status,count
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,83874,52.66,ILLITERATE,39710
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,83874,52.66,TOTAL LITERATE,44164
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,83874,52.66,FORMAL LITERATE,43831
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,83874,52.66,INFORMAL LITERATE,333
FATA,035,FR KOHAT,FR KOHAT,TOTAL,MALE,41775,79.05,ILLITERATE,8753
FATA,035,FR KOHAT,FR KOHAT,TOTAL,MALE,41775,79.05,TOTAL LITERATE,33022
FATA,035,FR KOHAT,FR KOHAT,TOTAL,MALE,41775,79.05,FORMAL LITERATE,32893
FATA,035,FR KOHAT,FR KOHAT,TOTAL,MALE,41775,79.05,INFORMAL LITERATE,129
FATA,035,FR KOHAT,FR KOHAT,TOTAL,FEMALE,42094,26.47,ILLITERATE,30953
FATA,035,FR KOHAT,FR KOHAT,TOTAL,FEMALE,42094,26.47,TOTAL LITERATE,11141
FATA,035,FR KOHAT,FR KOHAT,TOTAL,FEMALE,42094,26.47,FORMAL LITERATE,10937
FATA,035,FR KOHAT,FR KOHAT,TOTAL,FEMALE,42094,26.47,INFORMAL LITERATE,204
FATA,035,FR KOHAT,FR KOHAT,TOTAL,TRANSGENDER,5,20,ILLITERATE,4
FATA,035,FR KOHAT,FR KOHAT,TOTAL,TRANSGENDER,5,20,TOTAL LITERATE,1
FATA,035,FR KOHAT,FR KOHAT,TOTAL,TRANSGENDER,5,20,FORMAL LITERATE,1
FATA,035,FR KOHAT,FR KOHAT,TOTAL,TRANSGENDER,5,20,INFORMAL LITERATE,0
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,83874,52.66,ILLITERATE,39710
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,83874,52.66,TOTAL LITERATE,44164
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,83874,52.66,FORMAL LITERATE,43831
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,83874,52.66,INFORMAL LITERATE,333
FATA,035,FR KOHAT,FR KOHAT,RURAL,MALE,41775,79.05,ILLITERATE,8753
FATA,035,FR KOHAT,FR KOHAT,RURAL,MALE,41775,79.05,TOTAL LITERATE,33022
FATA,035,FR KOHAT,FR KOHAT,RURAL,MALE,41775,79.05,FORMAL LITERATE,32893
FATA,035,FR KOHAT,FR KOHAT,RURAL,MALE,41775,79.05,INFORMAL LITERATE,129
FATA,035,FR KOHAT,FR KOHAT,RURAL,FEMALE,42094,26.47,ILLITERATE,30953
FATA,035,FR KOHAT,FR KOHAT,RURAL,FEMALE,42094,26.47,TOTAL LITERATE,11141
FATA,035,FR KOHAT,FR KOHAT,RURAL,FEMALE,42094,26.47,FORMAL LITERATE,10937
FATA,035,FR KOHAT,FR KOHAT,RURAL,FEMALE,42094,26.47,INFORMAL LITERATE,204
FATA,035,FR KOHAT,FR KOHAT,RURAL,TRANSGENDER,5,20,ILLITERATE,4
FATA,035,FR KOHAT,FR KOHAT,RURAL,TRANSGENDER,5,20,TOTAL LITERATE,1
FATA,035,FR KOHAT,FR KOHAT,RURAL,TRANSGENDER,5,20,FORMAL LITERATE,1
FATA,035,FR KOHAT,FR KOHAT,RURAL,TRANSGENDER,5,20,INFORMAL LITERATE,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,ALL SEXES,0,0,ILLITERATE,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,ALL SEXES,0,0,TOTAL LITERATE,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,ALL SEXES,0,0,FORMAL LITERATE,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,ALL SEXES,0,0,INFORMAL LITERATE,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,MALE,0,0,ILLITERATE,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,MALE,0,0,TOTAL LITERATE,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,MALE,0,0,FORMAL LITERATE,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,MALE,0,0,INFORMAL LITERATE,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,FEMALE,0,0,ILLITERATE,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,FEMALE,0,0,TOTAL LITERATE,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,FEMALE,0,0,FORMAL LITERATE,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,FEMALE,0,0,INFORMAL LITERATE,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,TRANSGENDER,0,0,ILLITERATE,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,TRANSGENDER,0,0,TOTAL LITERATE,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,TRANSGENDER,0,0,FORMAL LITERATE,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,TRANSGENDER,0,0,INFORMAL LITERATE,0
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,TOTAL,ALL SEXES,83874,52.66,ILLITERATE,39710
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,TOTAL,ALL SEXES,83874,52.66,TOTAL LITERATE,44164
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,TOTAL,ALL SEXES,83874,52.66,FORMAL LITERATE,43831
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,TOTAL,ALL SEXES,83874,52.66,INFORMAL LITERATE,333
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,TOTAL,MALE,41775,79.05,ILLITERATE,8753
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,TOTAL,MALE,41775,79.05,TOTAL LITERATE,33022
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,TOTAL,MALE,41775,79.05,FORMAL LITERATE,32893
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,TOTAL,MALE,41775,79.05,INFORMAL LITERATE,129
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,TOTAL,FEMALE,42094,26.47,ILLITERATE,30953
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,TOTAL,FEMALE,42094,26.47,TOTAL LITERATE,11141
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,TOTAL,FEMALE,42094,26.47,FORMAL LITERATE,10937
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,TOTAL,FEMALE,42094,26.47,INFORMAL LITERATE,204
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,TOTAL,TRANSGENDER,5,20,ILLITERATE,4
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,TOTAL,TRANSGENDER,5,20,TOTAL LITERATE,1
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,TOTAL,TRANSGENDER,5,20,FORMAL LITERATE,1
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,TOTAL,TRANSGENDER,5,20,INFORMAL LITERATE,0
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,RURAL,ALL SEXES,83874,52.66,ILLITERATE,39710
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,RURAL,ALL SEXES,83874,52.66,TOTAL LITERATE,44164
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,RURAL,ALL SEXES,83874,52.66,FORMAL LITERATE,43831
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,RURAL,ALL SEXES,83874,52.66,INFORMAL LITERATE,333
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,RURAL,MALE,41775,79.05,ILLITERATE,8753
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,RURAL,MALE,41775,79.05,TOTAL LITERATE,33022
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,RURAL,MALE,41775,79.05,FORMAL LITERATE,32893
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,RURAL,MALE,41775,79.05,INFORMAL LITERATE,129
