province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
FATA,035,FR KOHAT,FR KOHAT,TOTAL,1 PERSON,1,201,1.42,1.48,3472,24.54,4.78,138
FATA,035,FR KOHAT,FR KOHAT,TOTAL,2 PERSONS,1,720,5.09,1.5,3472,24.54,4.78,497
FATA,035,FR KOHAT,FR KOHAT,TOTAL,3 PERSONS,1,884,6.25,1.66,3472,24.54,4.78,532
FATA,035,FR KOHAT,FR KOHAT,TOTAL,4 PERSONS,1,1171,8.28,1.87,3472,24.54,4.78,548
FATA,035,FR KOHAT,FR KOHAT,TOTAL,5 PERSONS,1,1566,11.07,2.08,3472,24.54,4.78,577
FATA,035,FR KOHAT,FR KOHAT,TOTAL,6 PERSONS,1,1728,12.21,2.29,3472,24.54,4.78,492
FATA,035,FR KOHAT,FR KOHAT,TOTAL,7 PERSONS,1,1617,11.43,2.56,3472,24.54,4.78,305
FATA,035,FR KOHAT,FR KOHAT,TOTAL,8 PERSONS,1,1266,8.95,2.7,3472,24.54,4.78,174
FATA,035,FR KOHAT,FR KOHAT,TOTAL,9 PERSONS,1,1027,7.26,3.05,3472,24.54,4.78,81
FATA,035,FR KOHAT,FR KOHAT,TOTAL,10 PERSONS AND ABOVE,1,3968,28.05,4.32,3472,24.54,4.78,128
FATA,035,FR KOHAT,FR KOHAT,TOTAL,1 PERSON,2,201,1.42,1.48,3994,28.23,6.63,42
FATA,035,FR KOHAT,FR KOHAT,TOTAL,2 PERSONS,2,720,5.09,1.5,3994,28.23,6.63,150
FATA,035,FR KOHAT,FR KOHAT,TOTAL,3 PERSONS,2,884,6.25,1.66,3994,28.23,6.63,219
FATA,035,FR KOHAT,FR KOHAT,TOTAL,4 PERSONS,2,1171,8.28,1.87,3994,28.23,6.63,384
FATA,035,FR KOHAT,FR KOHAT,TOTAL,5 PERSONS,2,1566,11.07,2.08,3994,28.23,6.63,578
FATA,035,FR KOHAT,FR KOHAT,TOTAL,6 PERSONS,2,1728,12.21,2.29,3994,28.23,6.63,700
