province_name,district_code,district_name,area_name,area_type,marital_status,household_head_relationship,gender,count
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,HEAD,ALL SEXES,54525
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,HEAD,MALE,51707
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,HEAD,FEMALE,2818
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,HEAD,TRANSGENDER,NA
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,SPOUSE,ALL SEXES,54492
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,SPOUSE,MALE,706
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,SPOUSE,FEMALE,53786
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,SPOUSE,TRANSGENDER,NA
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,ALL SEXES,45919
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,MALE,28162
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,FEMALE,17757
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,TRANSGENDER,NA
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,ALL SEXES,4343
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,MALE,298
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,FEMALE,4045
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,TRANSGENDER,NA
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,ALL SEXES,789
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,MALE,440
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,FEMALE,349
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,TRANSGENDER,NA
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,ALL SEXES,4845
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,MALE,978
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,FEMALE,3867
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,TRANSGENDER,NA
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,ALL SEXES,9268
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,MALE,6289
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,FEMALE,2979
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,TRANSGENDER,NA
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,ALL SEXES,7281
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,MALE,2921
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,FEMALE,4359
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,TRANSGENDER,1
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,NON-RELATIVE,ALL SEXES,4550
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,NON-RELATIVE,MALE,2796
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,NON-RELATIVE,FEMALE,1754
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TOTAL,NON-RELATIVE,TRANSGENDER,NA
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,NEVER MARRIED,HEAD,ALL SEXES,1529
