province_name,district_code,district_name,area_name,area_type,gender,mother_tongue,count
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,ALL SEXES,TOTAL,412058
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,ALL SEXES,URDU,2163
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,ALL SEXES,PUNJABI,203
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,ALL SEXES,SINDHI,1817
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,ALL SEXES,PUSHTO,4447
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,ALL SEXES,BALOCHI,49230
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,ALL SEXES,KASHMIRI,145
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,ALL SEXES,SARAIKI,650
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,ALL SEXES,HINDKO,130
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,ALL SEXES,BRAHVI,353019
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,ALL SEXES,OTHER,254
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,MALE,TOTAL,211806
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,MALE,URDU,1154
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,MALE,PUNJABI,172
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,MALE,SINDHI,958
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,MALE,PUSHTO,2490
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,MALE,BALOCHI,25300
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,MALE,KASHMIRI,65
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,MALE,SARAIKI,362
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,MALE,HINDKO,65
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,MALE,BRAHVI,181099
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,MALE,OTHER,141
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,FEMALE,TOTAL,200251
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,FEMALE,URDU,1009
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,FEMALE,PUNJABI,31
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,FEMALE,SINDHI,859
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,FEMALE,PUSHTO,1957
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,FEMALE,BALOCHI,23929
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,FEMALE,KASHMIRI,80
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,FEMALE,SARAIKI,288
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,FEMALE,HINDKO,65
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,FEMALE,BRAHVI,171920
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,FEMALE,OTHER,113
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TRANSGENDER,TOTAL,1
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TRANSGENDER,URDU,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TRANSGENDER,PUNJABI,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TRANSGENDER,SINDHI,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TRANSGENDER,PUSHTO,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TRANSGENDER,BALOCHI,1
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TRANSGENDER,KASHMIRI,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TRANSGENDER,SARAIKI,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TRANSGENDER,HINDKO,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TRANSGENDER,BRAHVI,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,TRANSGENDER,OTHER,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,ALL SEXES,TOTAL,339665
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,ALL SEXES,URDU,1123
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,ALL SEXES,PUNJABI,165
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,ALL SEXES,SINDHI,656
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,ALL SEXES,PUSHTO,3255
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,ALL SEXES,BALOCHI,47656
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,ALL SEXES,KASHMIRI,140
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,ALL SEXES,SARAIKI,535
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,ALL SEXES,HINDKO,106
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,ALL SEXES,BRAHVI,285925
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,ALL SEXES,OTHER,104
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,MALE,TOTAL,175522
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,MALE,URDU,602
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,MALE,PUNJABI,145
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,MALE,SINDHI,348
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,MALE,PUSHTO,1882
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,MALE,BALOCHI,24519
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,MALE,KASHMIRI,63
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,MALE,SARAIKI,308
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,MALE,HINDKO,53
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,MALE,BRAHVI,147540
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,MALE,OTHER,62
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,FEMALE,TOTAL,164142
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,FEMALE,URDU,521
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,FEMALE,PUNJABI,20
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,FEMALE,SINDHI,308
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,FEMALE,PUSHTO,1373
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,FEMALE,BALOCHI,23136
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,FEMALE,KASHMIRI,77
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,FEMALE,SARAIKI,227
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,FEMALE,HINDKO,53
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,FEMALE,BRAHVI,138385
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,FEMALE,OTHER,42
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,TRANSGENDER,TOTAL,1
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,TRANSGENDER,URDU,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,TRANSGENDER,PUNJABI,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,TRANSGENDER,SINDHI,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,TRANSGENDER,PUSHTO,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,TRANSGENDER,BALOCHI,1
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,TRANSGENDER,KASHMIRI,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,TRANSGENDER,SARAIKI,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,TRANSGENDER,HINDKO,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,TRANSGENDER,BRAHVI,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,TRANSGENDER,OTHER,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,ALL SEXES,TOTAL,72393
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,ALL SEXES,URDU,1040
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,ALL SEXES,PUNJABI,38
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,ALL SEXES,SINDHI,1161
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,ALL SEXES,PUSHTO,1192
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,ALL SEXES,BALOCHI,1574
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,ALL SEXES,KASHMIRI,5
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,ALL SEXES,SARAIKI,115
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,ALL SEXES,HINDKO,24
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,ALL SEXES,BRAHVI,67094
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,ALL SEXES,OTHER,150
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,MALE,TOTAL,36284
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,MALE,URDU,552
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,MALE,PUNJABI,27
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,MALE,SINDHI,610
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,MALE,PUSHTO,608
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,MALE,BALOCHI,781
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,MALE,KASHMIRI,2
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,MALE,SARAIKI,54
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,MALE,HINDKO,12
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,MALE,BRAHVI,33559
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,MALE,OTHER,79
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,FEMALE,TOTAL,36109
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,FEMALE,URDU,488
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,FEMALE,PUNJABI,11
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,FEMALE,SINDHI,551
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,FEMALE,PUSHTO,584
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,FEMALE,BALOCHI,793
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,FEMALE,KASHMIRI,3
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,FEMALE,SARAIKI,61
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,FEMALE,HINDKO,12
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,FEMALE,BRAHVI,33535
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,FEMALE,OTHER,71
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,TRANSGENDER,TOTAL,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,TRANSGENDER,URDU,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,TRANSGENDER,PUNJABI,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,TRANSGENDER,SINDHI,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,TRANSGENDER,PUSHTO,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,TRANSGENDER,BALOCHI,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,TRANSGENDER,KASHMIRI,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,TRANSGENDER,SARAIKI,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,TRANSGENDER,HINDKO,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,TRANSGENDER,BRAHVI,0
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,TRANSGENDER,OTHER,0
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,TOTAL,ALL SEXES,TOTAL,5721
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,TOTAL,ALL SEXES,URDU,8
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,TOTAL,ALL SEXES,PUNJABI,0
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,TOTAL,ALL SEXES,SINDHI,0
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,TOTAL,ALL SEXES,PUSHTO,13
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,TOTAL,ALL SEXES,BALOCHI,2
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,TOTAL,ALL SEXES,KASHMIRI,0
