province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,397640,34.49,ILLITERATE,260503
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,ALL SEXES,10 - 14,68595,48.42,ILLITERATE,35380
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,ALL SEXES,15 - 19,56906,45.3,ILLITERATE,31125
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,ALL SEXES,20 - 24,49258,41.07,ILLITERATE,29030
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,ALL SEXES,25 - 29,46169,35.45,ILLITERATE,29804
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,ALL SEXES,30 - 34,39254,33.05,ILLITERATE,26279
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,ALL SEXES,35 - 39,32258,30.27,ILLITERATE,22493
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,ALL SEXES,40 - 44,25215,25.27,ILLITERATE,18843
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,ALL SEXES,45 - 49,21114,19.65,ILLITERATE,16965
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,ALL SEXES,50 - 54,16757,18.73,ILLITERATE,13619
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,ALL SEXES,55 - 59,11625,15.88,ILLITERATE,9779
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,ALL SEXES,60 - 64,10958,13.36,ILLITERATE,9494
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,ALL SEXES,65 - 69,7856,10.69,ILLITERATE,7016
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,ALL SEXES,70 - 74,5162,8.74,ILLITERATE,4711
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,6513,8.41,ILLITERATE,5965
BALOCHISTAN,108,LASBELA DISTRICT,LASBELA DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,397640,34.49,TOTAL LITERATE,137137
