province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,marital_status,count
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,ALL AGES,70,NEVER MARRIED,41
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,11,NEVER MARRIED,11
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,05-09,10,NEVER MARRIED,10
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,10-14,7,NEVER MARRIED,7
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,15-24,17,NEVER MARRIED,11
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,25-34,11,NEVER MARRIED,2
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,35-44,3,NEVER MARRIED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,45-54,3,NEVER MARRIED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,55-64,3,NEVER MARRIED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,65-74,4,NEVER MARRIED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,1,NEVER MARRIED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,ALL AGES,70,MARRIED,27
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,11,MARRIED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,05-09,10,MARRIED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,10-14,7,MARRIED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,15-24,17,MARRIED,6
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,25-34,11,MARRIED,9
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,35-44,3,MARRIED,3
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,45-54,3,MARRIED,2
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,55-64,3,MARRIED,3
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,65-74,4,MARRIED,4
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,1,MARRIED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,ALL AGES,70,WIDOWED,2
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,11,WIDOWED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,05-09,10,WIDOWED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,10-14,7,WIDOWED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,15-24,17,WIDOWED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,25-34,11,WIDOWED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,35-44,3,WIDOWED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,45-54,3,WIDOWED,1
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,55-64,3,WIDOWED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,65-74,4,WIDOWED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,1,WIDOWED,1
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,ALL AGES,70,DIVORCED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,11,DIVORCED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,05-09,10,DIVORCED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,10-14,7,DIVORCED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,15-24,17,DIVORCED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,25-34,11,DIVORCED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,35-44,3,DIVORCED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,45-54,3,DIVORCED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,55-64,3,DIVORCED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,65-74,4,DIVORCED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,1,DIVORCED,0
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,MALE,ALL AGES,36,NEVER MARRIED,23
KHYBER PAKTUNKHWA,024,UPPER DIR DISTRICT,UPPER DIR DISTRICT,TOTAL,MALE,BELOW 5 YEARS,7,NEVER MARRIED,7
