province_name,district_code,district_name,area_name,area_type,gender,mother_tongue,count
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,ALL SEXES,TOTAL,518811
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,ALL SEXES,URDU,1477
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,ALL SEXES,PUNJABI,1186
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,ALL SEXES,SINDHI,465
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,ALL SEXES,PUSHTO,513353
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,ALL SEXES,BALOCHI,333
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,ALL SEXES,KASHMIRI,227
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,ALL SEXES,SARAIKI,369
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,ALL SEXES,HINDKO,102
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,ALL SEXES,BRAHVI,1115
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,ALL SEXES,OTHER,184
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,MALE,TOTAL,249044
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,MALE,URDU,737
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,MALE,PUNJABI,595
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,MALE,SINDHI,235
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,MALE,PUSHTO,246289
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,MALE,BALOCHI,144
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,MALE,KASHMIRI,125
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,MALE,SARAIKI,196
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,MALE,HINDKO,58
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,MALE,BRAHVI,568
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,MALE,OTHER,97
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,FEMALE,TOTAL,269732
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,FEMALE,URDU,740
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,FEMALE,PUNJABI,591
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,FEMALE,SINDHI,230
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,FEMALE,PUSHTO,267029
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,FEMALE,BALOCHI,189
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,FEMALE,KASHMIRI,102
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,FEMALE,SARAIKI,173
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,FEMALE,HINDKO,44
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,FEMALE,BRAHVI,547
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,FEMALE,OTHER,87
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,TRANSGENDER,TOTAL,35
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,TRANSGENDER,URDU,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,TRANSGENDER,PUNJABI,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,TRANSGENDER,SINDHI,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,TRANSGENDER,PUSHTO,35
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,TRANSGENDER,BALOCHI,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,TRANSGENDER,KASHMIRI,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,TRANSGENDER,SARAIKI,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,TRANSGENDER,HINDKO,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,TRANSGENDER,BRAHVI,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,TOTAL,TRANSGENDER,OTHER,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,ALL SEXES,TOTAL,416309
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,ALL SEXES,URDU,1156
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,ALL SEXES,PUNJABI,620
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,ALL SEXES,SINDHI,419
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,ALL SEXES,PUSHTO,412412
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,ALL SEXES,BALOCHI,317
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,ALL SEXES,KASHMIRI,184
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,ALL SEXES,SARAIKI,196
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,ALL SEXES,HINDKO,58
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,ALL SEXES,BRAHVI,887
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,ALL SEXES,OTHER,60
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,MALE,TOTAL,198616
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,MALE,URDU,580
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,MALE,PUNJABI,302
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,MALE,SINDHI,207
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,MALE,PUSHTO,196696
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,MALE,BALOCHI,136
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,MALE,KASHMIRI,90
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,MALE,SARAIKI,93
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,MALE,HINDKO,33
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,MALE,BRAHVI,445
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,MALE,OTHER,34
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,FEMALE,TOTAL,217664
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,FEMALE,URDU,576
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,FEMALE,PUNJABI,318
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,FEMALE,SINDHI,212
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,FEMALE,PUSHTO,215687
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,FEMALE,BALOCHI,181
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,FEMALE,KASHMIRI,94
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,FEMALE,SARAIKI,103
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,FEMALE,HINDKO,25
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,FEMALE,BRAHVI,442
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,FEMALE,OTHER,26
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,TRANSGENDER,TOTAL,29
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,TRANSGENDER,URDU,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,TRANSGENDER,PUNJABI,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,TRANSGENDER,SINDHI,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,TRANSGENDER,PUSHTO,29
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,TRANSGENDER,BALOCHI,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,TRANSGENDER,KASHMIRI,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,TRANSGENDER,SARAIKI,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,TRANSGENDER,HINDKO,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,TRANSGENDER,BRAHVI,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,RURAL,TRANSGENDER,OTHER,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,ALL SEXES,TOTAL,102502
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,ALL SEXES,URDU,321
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,ALL SEXES,PUNJABI,566
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,ALL SEXES,SINDHI,46
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,ALL SEXES,PUSHTO,100941
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,ALL SEXES,BALOCHI,16
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,ALL SEXES,KASHMIRI,43
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,ALL SEXES,SARAIKI,173
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,ALL SEXES,HINDKO,44
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,ALL SEXES,BRAHVI,228
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,ALL SEXES,OTHER,124
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,MALE,TOTAL,50428
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,MALE,URDU,157
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,MALE,PUNJABI,293
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,MALE,SINDHI,28
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,MALE,PUSHTO,49593
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,MALE,BALOCHI,8
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,MALE,KASHMIRI,35
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,MALE,SARAIKI,103
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,MALE,HINDKO,25
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,MALE,BRAHVI,123
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,MALE,OTHER,63
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,FEMALE,TOTAL,52068
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,FEMALE,URDU,164
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,FEMALE,PUNJABI,273
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,FEMALE,SINDHI,18
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,FEMALE,PUSHTO,51342
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,FEMALE,BALOCHI,8
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,FEMALE,KASHMIRI,8
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,FEMALE,SARAIKI,70
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,FEMALE,HINDKO,19
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,FEMALE,BRAHVI,105
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,FEMALE,OTHER,61
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,TRANSGENDER,TOTAL,6
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,TRANSGENDER,URDU,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,TRANSGENDER,PUNJABI,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,TRANSGENDER,SINDHI,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,TRANSGENDER,PUSHTO,6
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,TRANSGENDER,BALOCHI,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,TRANSGENDER,KASHMIRI,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,TRANSGENDER,SARAIKI,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,TRANSGENDER,HINDKO,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,TRANSGENDER,BRAHVI,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU DISTRICT,URBAN,TRANSGENDER,OTHER,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,ALL SEXES,TOTAL,270399
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,ALL SEXES,URDU,783
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,ALL SEXES,PUNJABI,496
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,ALL SEXES,SINDHI,258
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,ALL SEXES,PUSHTO,267761
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,ALL SEXES,BALOCHI,139
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,ALL SEXES,KASHMIRI,81
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,ALL SEXES,SARAIKI,170
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,ALL SEXES,HINDKO,55
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,ALL SEXES,BRAHVI,607
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,ALL SEXES,OTHER,49
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,MALE,TOTAL,129825
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,MALE,URDU,372
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,MALE,PUNJABI,265
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,MALE,SINDHI,128
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,MALE,PUSHTO,128488
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,MALE,BALOCHI,61
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,MALE,KASHMIRI,43
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,MALE,SARAIKI,101
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,MALE,HINDKO,33
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,MALE,BRAHVI,307
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,MALE,OTHER,27
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,FEMALE,TOTAL,140553
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,FEMALE,URDU,411
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,FEMALE,PUNJABI,231
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,FEMALE,SINDHI,130
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,FEMALE,PUSHTO,139252
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,FEMALE,BALOCHI,78
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,FEMALE,KASHMIRI,38
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,FEMALE,SARAIKI,69
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,FEMALE,HINDKO,22
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,FEMALE,BRAHVI,300
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,FEMALE,OTHER,22
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,TRANSGENDER,TOTAL,21
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,TRANSGENDER,URDU,0
KHYBER PAKTUNKHWA,011,HANGU DISTRICT,HANGU TEHSIL,TOTAL,TRANSGENDER,PUNJABI,0
