province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,1 PERSON,1,6956,2.52,1.31,170657,61.88,5.01,5698
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,2 PERSONS,1,31590,11.45,1.3,170657,61.88,5.01,25809
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,3 PERSONS,1,31955,11.59,1.36,170657,61.88,5.01,24519
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,4 PERSONS,1,35446,12.85,1.43,170657,61.88,5.01,25332
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,5 PERSONS,1,36533,13.25,1.52,170657,61.88,5.01,23727
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,6 PERSONS,1,35024,12.7,1.6,170657,61.88,5.01,20932
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,7 PERSONS,1,29203,10.59,1.66,170657,61.88,5.01,16257
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,8 PERSONS,1,22811,8.27,1.74,170657,61.88,5.01,11486
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,9 PERSONS,1,16051,5.82,1.86,170657,61.88,5.01,7261
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,30231,10.96,2.28,170657,61.88,5.01,9636
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,1 PERSON,2,6956,2.52,1.31,71228,25.83,6.61,829
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,2 PERSONS,2,31590,11.45,1.3,71228,25.83,6.61,4056
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,3 PERSONS,2,31955,11.59,1.36,71228,25.83,6.61,5463
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,4 PERSONS,2,35446,12.85,1.43,71228,25.83,6.61,7444
SINDH,102,NAUSHAHRO FEROZE DISTRICT,NAUSHAHRO FEROZE DISTRICT,TOTAL,5 PERSONS,2,36533,13.25,1.52,71228,25.83,6.61,9313
