province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,work_status,count
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,ALL SEXES,ALL AGES,830,WORKING,163
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,139,WORKING,0
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,ALL SEXES,05-09,154,WORKING,0
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,ALL SEXES,10-14,91,WORKING,21
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,ALL SEXES,15-24,145,WORKING,28
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,ALL SEXES,25-34,149,WORKING,53
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,ALL SEXES,35-44,57,WORKING,24
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,ALL SEXES,45-54,43,WORKING,17
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,ALL SEXES,55-64,23,WORKING,7
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,ALL SEXES,65-74,24,WORKING,12
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,5,WORKING,1
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,ALL SEXES,ALL AGES,830,OTHER,94
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,139,OTHER,0
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,ALL SEXES,05-09,154,OTHER,0
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,ALL SEXES,10-14,91,OTHER,14
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,ALL SEXES,15-24,145,OTHER,24
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,ALL SEXES,25-34,149,OTHER,25
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,ALL SEXES,35-44,57,OTHER,9
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,ALL SEXES,45-54,43,OTHER,11
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,ALL SEXES,55-64,23,OTHER,3
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,ALL SEXES,65-74,24,OTHER,5
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,5,OTHER,3
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,MALE,ALL AGES,449,WORKING,150
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,MALE,BELOW 5 YEARS,68,WORKING,0
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,MALE,05-09,84,WORKING,0
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,MALE,10-14,54,WORKING,19
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,MALE,15-24,73,WORKING,26
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,MALE,25-34,82,WORKING,49
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,MALE,35-44,32,WORKING,23
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,MALE,45-54,28,WORKING,15
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,MALE,55-64,11,WORKING,7
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,MALE,65-74,16,WORKING,11
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,MALE,75 AND ABOVE,1,WORKING,0
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,MALE,ALL AGES,449,OTHER,62
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,MALE,BELOW 5 YEARS,68,OTHER,0
