province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,60,ALL SEXES,373410
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,60,MALE,193286
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,60,FEMALE,180086
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,60,TRANSGENDER,38
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,"5,000 AND ABOVE",36,ALL SEXES,299130
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,"5,000 AND ABOVE",36,MALE,154933
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,"5,000 AND ABOVE",36,FEMALE,144160
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,"5,000 AND ABOVE",36,TRANSGENDER,37
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,"2,000 - 4,999",20,ALL SEXES,70586
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,"2,000 - 4,999",20,MALE,36393
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,"2,000 - 4,999",20,FEMALE,34192
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,"2,000 - 4,999",20,TRANSGENDER,1
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,"1,000 - 1,999",2,ALL SEXES,2489
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,"1,000 - 1,999",2,MALE,1325
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,"1,000 - 1,999",2,FEMALE,1164
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,"1,000 - 1,999",2,TRANSGENDER,0
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,500 - 999,1,ALL SEXES,719
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,500 - 999,1,MALE,375
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,500 - 999,1,FEMALE,344
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,500 - 999,1,TRANSGENDER,0
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,200 - 499,1,ALL SEXES,486
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,200 - 499,1,MALE,260
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,200 - 499,1,FEMALE,226
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,200 - 499,1,TRANSGENDER,0
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,LESS THAN 200,-,ALL SEXES,0
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,LESS THAN 200,-,MALE,0
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,LESS THAN 200,-,FEMALE,0
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,LESS THAN 200,-,TRANSGENDER,0
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,UN-INHABITED,-,ALL SEXES,0
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,UN-INHABITED,-,MALE,0
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,UN-INHABITED,-,FEMALE,0
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,UN-INHABITED,-,TRANSGENDER,0
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,TOTAL,60,ALL SEXES,373410
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,TOTAL,60,MALE,193286
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,TOTAL,60,FEMALE,180086
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,TOTAL,60,TRANSGENDER,38
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,"5,000 AND ABOVE",36,ALL SEXES,299130
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,"5,000 AND ABOVE",36,MALE,154933
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,"5,000 AND ABOVE",36,FEMALE,144160
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,"5,000 AND ABOVE",36,TRANSGENDER,37
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,"2,000 - 4,999",20,ALL SEXES,70586
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,"2,000 - 4,999",20,MALE,36393
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,"2,000 - 4,999",20,FEMALE,34192
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,"2,000 - 4,999",20,TRANSGENDER,1
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,"1,000 - 1,999",2,ALL SEXES,2489
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,"1,000 - 1,999",2,MALE,1325
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,"1,000 - 1,999",2,FEMALE,1164
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,"1,000 - 1,999",2,TRANSGENDER,0
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,500 - 999,1,ALL SEXES,719
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,500 - 999,1,MALE,375
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,500 - 999,1,FEMALE,344
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,500 - 999,1,TRANSGENDER,0
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,200 - 499,1,ALL SEXES,486
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,200 - 499,1,MALE,260
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,200 - 499,1,FEMALE,226
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,200 - 499,1,TRANSGENDER,0
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,LESS THAN 200,-,ALL SEXES,0
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,LESS THAN 200,-,MALE,0
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,LESS THAN 200,-,FEMALE,0
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,LESS THAN 200,-,TRANSGENDER,0
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,UN-INHABITED,-,ALL SEXES,0
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,UN-INHABITED,-,MALE,0
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,UN-INHABITED,-,FEMALE,0
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,UN-INHABITED,-,TRANSGENDER,0
