province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1658901,65.76,ILLITERATE,567991
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,10 - 14,230605,73.34,ILLITERATE,61485
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,15 - 19,230213,71.54,ILLITERATE,65522
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,20 - 24,211569,70.55,ILLITERATE,62304
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,25 - 29,192270,67.69,ILLITERATE,62118
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,30 - 34,176921,67.86,ILLITERATE,56868
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,35 - 39,146063,64.98,ILLITERATE,51146
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,40 - 44,121300,63.7,ILLITERATE,44031
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,45 - 49,97069,58.93,ILLITERATE,39866
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,50 - 54,79663,57.06,ILLITERATE,34211
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,55 - 59,56202,53.57,ILLITERATE,26094
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,60 - 64,47371,47.99,ILLITERATE,24638
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,65 - 69,29569,45.93,ILLITERATE,15989
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,70 - 74,19338,42.74,ILLITERATE,11073
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,20748,39.05,ILLITERATE,12646
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1658901,65.76,TOTAL LITERATE,1090910
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,10 - 14,230605,73.34,TOTAL LITERATE,169120
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,15 - 19,230213,71.54,TOTAL LITERATE,164691
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,20 - 24,211569,70.55,TOTAL LITERATE,149265
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,25 - 29,192270,67.69,TOTAL LITERATE,130152
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,30 - 34,176921,67.86,TOTAL LITERATE,120053
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,35 - 39,146063,64.98,TOTAL LITERATE,94917
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,40 - 44,121300,63.7,TOTAL LITERATE,77269
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,45 - 49,97069,58.93,TOTAL LITERATE,57203
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,50 - 54,79663,57.06,TOTAL LITERATE,45452
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,55 - 59,56202,53.57,TOTAL LITERATE,30108
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,60 - 64,47371,47.99,TOTAL LITERATE,22733
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,65 - 69,29569,45.93,TOTAL LITERATE,13580
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,70 - 74,19338,42.74,TOTAL LITERATE,8265
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,20748,39.05,TOTAL LITERATE,8102
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1658901,65.76,FORMAL LITERATE,1068648
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,10 - 14,230605,73.34,FORMAL LITERATE,167744
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,15 - 19,230213,71.54,FORMAL LITERATE,163073
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,20 - 24,211569,70.55,FORMAL LITERATE,146973
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,25 - 29,192270,67.69,FORMAL LITERATE,127628
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,30 - 34,176921,67.86,FORMAL LITERATE,117710
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,35 - 39,146063,64.98,FORMAL LITERATE,92812
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,40 - 44,121300,63.7,FORMAL LITERATE,75392
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,45 - 49,97069,58.93,FORMAL LITERATE,55444
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,ALL SEXES,50 - 54,79663,57.06,FORMAL LITERATE,43751
