province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1285109,58.19,ILLITERATE,537363
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,ALL SEXES,10 - 14,223996,81.42,ILLITERATE,41614
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,ALL SEXES,15 - 19,190458,75.24,ILLITERATE,47152
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,ALL SEXES,20 - 24,159616,67.41,ILLITERATE,52020
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,ALL SEXES,25 - 29,138769,59.09,ILLITERATE,56771
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,ALL SEXES,30 - 34,112680,54.12,ILLITERATE,51692
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,ALL SEXES,35 - 39,107656,49.41,ILLITERATE,54467
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,ALL SEXES,40 - 44,78175,44.7,ILLITERATE,43229
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,ALL SEXES,45 - 49,71193,36.33,ILLITERATE,45331
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,ALL SEXES,50 - 54,61571,34.08,ILLITERATE,40590
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,ALL SEXES,55 - 59,40216,32.09,ILLITERATE,27312
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,ALL SEXES,60 - 64,33234,28.25,ILLITERATE,23845
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,ALL SEXES,65 - 69,25310,23.7,ILLITERATE,19311
PUNJAB,069,LAYYAH DISTRICT,LAYYAH DISTRICT,TOTAL,ALL SEXES,70 - 74,18575,21.97,ILLITERATE,14495
