province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,religious_affiliation,count
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,ALL SEXES,ALL AGES,253,MUSLIM,251
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,67,MUSLIM,67
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,ALL SEXES,05-09,37,MUSLIM,36
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,ALL SEXES,10-14,26,MUSLIM,26
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,ALL SEXES,15-24,28,MUSLIM,27
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,ALL SEXES,25-34,45,MUSLIM,45
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,ALL SEXES,35-44,24,MUSLIM,24
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,ALL SEXES,45-54,8,MUSLIM,8
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,ALL SEXES,55-64,10,MUSLIM,10
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,ALL SEXES,65-74,7,MUSLIM,7
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,1,MUSLIM,1
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,ALL SEXES,ALL AGES,253,NON-MUSLIM,2
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,67,NON-MUSLIM,0
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,ALL SEXES,05-09,37,NON-MUSLIM,1
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,ALL SEXES,10-14,26,NON-MUSLIM,0
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,ALL SEXES,15-24,28,NON-MUSLIM,1
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,ALL SEXES,25-34,45,NON-MUSLIM,0
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,ALL SEXES,35-44,24,NON-MUSLIM,0
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,ALL SEXES,45-54,8,NON-MUSLIM,0
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,ALL SEXES,55-64,10,NON-MUSLIM,0
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,ALL SEXES,65-74,7,NON-MUSLIM,0
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,1,NON-MUSLIM,0
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,MALE,ALL AGES,140,MUSLIM,138
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,MALE,BELOW 5 YEARS,33,MUSLIM,33
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,MALE,05-09,24,MUSLIM,23
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,MALE,10-14,13,MUSLIM,13
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,MALE,15-24,17,MUSLIM,16
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,MALE,25-34,22,MUSLIM,22
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,MALE,35-44,15,MUSLIM,15
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,MALE,45-54,5,MUSLIM,5
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,MALE,55-64,6,MUSLIM,6
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,MALE,65-74,4,MUSLIM,4
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,MALE,75 AND ABOVE,1,MUSLIM,1
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,MALE,ALL AGES,140,NON-MUSLIM,2
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,MALE,BELOW 5 YEARS,33,NON-MUSLIM,0
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,MALE,05-09,24,NON-MUSLIM,1
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,MALE,10-14,13,NON-MUSLIM,0
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,MALE,15-24,17,NON-MUSLIM,1
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,MALE,25-34,22,NON-MUSLIM,0
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,MALE,35-44,15,NON-MUSLIM,0
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,MALE,45-54,5,NON-MUSLIM,0
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,MALE,55-64,6,NON-MUSLIM,0
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,MALE,65-74,4,NON-MUSLIM,0
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,MALE,75 AND ABOVE,1,NON-MUSLIM,0
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,FEMALE,ALL AGES,113,MUSLIM,113
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,34,MUSLIM,34
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,FEMALE,05-09,13,MUSLIM,13
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,FEMALE,10-14,13,MUSLIM,13
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,FEMALE,15-24,11,MUSLIM,11
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,FEMALE,25-34,23,MUSLIM,23
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,FEMALE,35-44,9,MUSLIM,9
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,FEMALE,45-54,3,MUSLIM,3
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,FEMALE,55-64,4,MUSLIM,4
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,FEMALE,65-74,3,MUSLIM,3
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,FEMALE,75 AND ABOVE,0,MUSLIM,0
