province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,251,ALL SEXES,1214789
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,251,MALE,605990
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,251,FEMALE,608718
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,TOTAL,251,TRANSGENDER,81
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,"5,000 AND ABOVE",74,ALL SEXES,951598
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,"5,000 AND ABOVE",74,MALE,473661
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,"5,000 AND ABOVE",74,FEMALE,477878
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,"5,000 AND ABOVE",74,TRANSGENDER,59
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,"2,000 - 4,999",57,ALL SEXES,177305
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,"2,000 - 4,999",57,MALE,89087
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,"2,000 - 4,999",57,FEMALE,88203
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,"2,000 - 4,999",57,TRANSGENDER,15
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,"1,000 - 1,999",41,ALL SEXES,59916
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,"1,000 - 1,999",41,MALE,30136
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,"1,000 - 1,999",41,FEMALE,29776
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,"1,000 - 1,999",41,TRANSGENDER,4
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,500 - 999,25,ALL SEXES,17697
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,500 - 999,25,MALE,8822
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,500 - 999,25,FEMALE,8873
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,500 - 999,25,TRANSGENDER,2
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,200 - 499,20,ALL SEXES,6389
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,200 - 499,20,MALE,3260
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,200 - 499,20,FEMALE,3128
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,200 - 499,20,TRANSGENDER,1
PUNJAB,046,MIANWALI DISTRICT,MIANWALI DISTRICT,LESS THAN 200,30,ALL SEXES,1884
