province_name,district_code,district_name,area_name,area_type,gender,total_population,literacy_ratio,literacy_status,count
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,193049,59.22,ILLITERATE,78724
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,193049,59.22,TOTAL LITERATE,114325
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,193049,59.22,FORMAL LITERATE,108675
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,193049,59.22,INFORMAL LITERATE,5650
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,MALE,99754,66.69,ILLITERATE,33229
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,MALE,99754,66.69,TOTAL LITERATE,66525
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,MALE,99754,66.69,FORMAL LITERATE,62426
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,MALE,99754,66.69,INFORMAL LITERATE,4099
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,FEMALE,93273,51.24,ILLITERATE,45482
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,FEMALE,93273,51.24,TOTAL LITERATE,47791
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,FEMALE,93273,51.24,FORMAL LITERATE,46240
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,FEMALE,93273,51.24,INFORMAL LITERATE,1551
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,TRANSGENDER,22,40.91,ILLITERATE,13
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,TRANSGENDER,22,40.91,TOTAL LITERATE,9
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,TRANSGENDER,22,40.91,FORMAL LITERATE,9
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,TRANSGENDER,22,40.91,INFORMAL LITERATE,0
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,ALL SEXES,143384,56.56,ILLITERATE,62280
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,ALL SEXES,143384,56.56,TOTAL LITERATE,81104
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,ALL SEXES,143384,56.56,FORMAL LITERATE,79144
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,ALL SEXES,143384,56.56,INFORMAL LITERATE,1960
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,MALE,74003,63.25,ILLITERATE,27199
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,MALE,74003,63.25,TOTAL LITERATE,46804
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,RURAL,MALE,74003,63.25,FORMAL LITERATE,45647
