province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,193049,59.22,ILLITERATE,78724
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,10 - 14,49562,73.06,ILLITERATE,13354
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,15 - 19,34664,69.26,ILLITERATE,10655
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,20 - 24,22523,59.41,ILLITERATE,9141
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,25 - 29,19492,57.38,ILLITERATE,8307
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,30 - 34,14851,55.25,ILLITERATE,6646
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,35 - 39,13546,52.72,ILLITERATE,6404
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,40 - 44,10790,45.37,ILLITERATE,5895
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,45 - 49,7712,40.63,ILLITERATE,4579
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,50 - 54,6486,34.58,ILLITERATE,4243
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,55 - 59,4369,33.78,ILLITERATE,2893
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,60 - 64,3578,27.22,ILLITERATE,2604
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,65 - 69,2302,27.19,ILLITERATE,1676
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,70 - 74,1481,25.59,ILLITERATE,1102
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,1693,27.64,ILLITERATE,1225
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,193049,59.22,TOTAL LITERATE,114325
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,10 - 14,49562,73.06,TOTAL LITERATE,36208
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,15 - 19,34664,69.26,TOTAL LITERATE,24009
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,20 - 24,22523,59.41,TOTAL LITERATE,13382
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,25 - 29,19492,57.38,TOTAL LITERATE,11185
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,30 - 34,14851,55.25,TOTAL LITERATE,8205
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,35 - 39,13546,52.72,TOTAL LITERATE,7142
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,40 - 44,10790,45.37,TOTAL LITERATE,4895
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,45 - 49,7712,40.63,TOTAL LITERATE,3133
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,50 - 54,6486,34.58,TOTAL LITERATE,2243
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,55 - 59,4369,33.78,TOTAL LITERATE,1476
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,60 - 64,3578,27.22,TOTAL LITERATE,974
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,65 - 69,2302,27.19,TOTAL LITERATE,626
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,70 - 74,1481,25.59,TOTAL LITERATE,379
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,1693,27.64,TOTAL LITERATE,468
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,193049,59.22,FORMAL LITERATE,108675
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,10 - 14,49562,73.06,FORMAL LITERATE,35393
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,15 - 19,34664,69.26,FORMAL LITERATE,23431
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,20 - 24,22523,59.41,FORMAL LITERATE,12714
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,25 - 29,19492,57.38,FORMAL LITERATE,10495
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,30 - 34,14851,55.25,FORMAL LITERATE,7740
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,35 - 39,13546,52.72,FORMAL LITERATE,6661
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,40 - 44,10790,45.37,FORMAL LITERATE,4450
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,45 - 49,7712,40.63,FORMAL LITERATE,2766
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,50 - 54,6486,34.58,FORMAL LITERATE,1927
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,55 - 59,4369,33.78,FORMAL LITERATE,1248
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,60 - 64,3578,27.22,FORMAL LITERATE,780
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,65 - 69,2302,27.19,FORMAL LITERATE,473
BALOCHISTAN,113,PANJGUR DISTRICT,PANJGUR DISTRICT,TOTAL,ALL SEXES,70 - 74,1481,25.59,FORMAL LITERATE,275
