province_name,district_code,district_name,area_name,area_type,marital_status,household_head_relationship,gender,count
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,HEAD,ALL SEXES,137033
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,HEAD,MALE,121217
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,HEAD,FEMALE,15815
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,HEAD,TRANSGENDER,1
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,SPOUSE,ALL SEXES,129915
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,SPOUSE,MALE,8456
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,SPOUSE,FEMALE,121459
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,SPOUSE,TRANSGENDER,NA
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,ALL SEXES,200573
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,MALE,120748
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,FEMALE,79810
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,TRANSGENDER,15
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,ALL SEXES,4032
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,MALE,789
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,FEMALE,3243
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,TRANSGENDER,NA
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,ALL SEXES,1436
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,MALE,860
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,FEMALE,576
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,TRANSGENDER,NA
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,ALL SEXES,3375
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,MALE,1036
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,FEMALE,2339
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,TRANSGENDER,NA
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,ALL SEXES,11539
