province_name,district_code,district_name,area_name,area_type,gender,total_population,literacy_ratio,literacy_status,count
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,ALL SEXES,161605,37.43,ILLITERATE,101119
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,ALL SEXES,161605,37.43,TOTAL LITERATE,60486
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,ALL SEXES,161605,37.43,FORMAL LITERATE,58818
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,ALL SEXES,161605,37.43,INFORMAL LITERATE,1668
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,MALE,79400,60.63,ILLITERATE,31262
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,MALE,79400,60.63,TOTAL LITERATE,48138
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,MALE,79400,60.63,FORMAL LITERATE,47340
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,MALE,79400,60.63,INFORMAL LITERATE,798
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,FEMALE,82194,15.02,ILLITERATE,69847
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,FEMALE,82194,15.02,TOTAL LITERATE,12347
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,FEMALE,82194,15.02,FORMAL LITERATE,11478
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,FEMALE,82194,15.02,INFORMAL LITERATE,869
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,TRANSGENDER,11,9.09,ILLITERATE,10
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,TRANSGENDER,11,9.09,TOTAL LITERATE,1
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,TRANSGENDER,11,9.09,FORMAL LITERATE,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,TOTAL,TRANSGENDER,11,9.09,INFORMAL LITERATE,1
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,RURAL,ALL SEXES,161605,37.43,ILLITERATE,101119
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,RURAL,ALL SEXES,161605,37.43,TOTAL LITERATE,60486
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,RURAL,ALL SEXES,161605,37.43,FORMAL LITERATE,58818
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,RURAL,ALL SEXES,161605,37.43,INFORMAL LITERATE,1668
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,RURAL,MALE,79400,60.63,ILLITERATE,31262
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,RURAL,MALE,79400,60.63,TOTAL LITERATE,48138
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,RURAL,MALE,79400,60.63,FORMAL LITERATE,47340
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,RURAL,MALE,79400,60.63,INFORMAL LITERATE,798
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,RURAL,FEMALE,82194,15.02,ILLITERATE,69847
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,RURAL,FEMALE,82194,15.02,TOTAL LITERATE,12347
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,RURAL,FEMALE,82194,15.02,FORMAL LITERATE,11478
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,RURAL,FEMALE,82194,15.02,INFORMAL LITERATE,869
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,RURAL,TRANSGENDER,11,9.09,ILLITERATE,10
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,RURAL,TRANSGENDER,11,9.09,TOTAL LITERATE,1
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,RURAL,TRANSGENDER,11,9.09,FORMAL LITERATE,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,RURAL,TRANSGENDER,11,9.09,INFORMAL LITERATE,1
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,URBAN,ALL SEXES,0,0,ILLITERATE,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,URBAN,ALL SEXES,0,0,TOTAL LITERATE,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,URBAN,ALL SEXES,0,0,FORMAL LITERATE,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,URBAN,ALL SEXES,0,0,INFORMAL LITERATE,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,URBAN,MALE,0,0,ILLITERATE,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,URBAN,MALE,0,0,TOTAL LITERATE,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,URBAN,MALE,0,0,FORMAL LITERATE,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,URBAN,MALE,0,0,INFORMAL LITERATE,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,URBAN,FEMALE,0,0,ILLITERATE,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,URBAN,FEMALE,0,0,TOTAL LITERATE,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,URBAN,FEMALE,0,0,FORMAL LITERATE,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,URBAN,FEMALE,0,0,INFORMAL LITERATE,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,URBAN,TRANSGENDER,0,0,ILLITERATE,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,URBAN,TRANSGENDER,0,0,TOTAL LITERATE,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,URBAN,TRANSGENDER,0,0,FORMAL LITERATE,0
FATA,030,ORAKZAI AGENCY,ORAKZAI AGENCY,URBAN,TRANSGENDER,0,0,INFORMAL LITERATE,0
FATA,030,ORAKZAI AGENCY,CENTRAL TEHSIL,TOTAL,ALL SEXES,36688,31.75,ILLITERATE,25038
FATA,030,ORAKZAI AGENCY,CENTRAL TEHSIL,TOTAL,ALL SEXES,36688,31.75,TOTAL LITERATE,11650
FATA,030,ORAKZAI AGENCY,CENTRAL TEHSIL,TOTAL,ALL SEXES,36688,31.75,FORMAL LITERATE,11456
