province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,2896477,65.6,ILLITERATE,996301
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,10 - 14,436212,77.96,ILLITERATE,96127
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,15 - 19,418528,73.82,ILLITERATE,109579
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,20 - 24,384449,69.82,ILLITERATE,116032
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,25 - 29,344860,67.51,ILLITERATE,112048
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,30 - 34,302002,66.57,ILLITERATE,100954
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,35 - 39,254481,63.86,ILLITERATE,91964
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,40 - 44,197469,59.87,ILLITERATE,79252
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,45 - 49,154137,54.83,ILLITERATE,69626
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,50 - 54,128599,50.83,ILLITERATE,63229
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,55 - 59,89871,48.44,ILLITERATE,46336
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,60 - 64,76556,43.92,ILLITERATE,42935
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,65 - 69,47564,40.83,ILLITERATE,28143
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,70 - 74,29221,36.65,ILLITERATE,18512
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,32528,33.71,ILLITERATE,21564
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,2896477,65.6,TOTAL LITERATE,1900176
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,10 - 14,436212,77.96,TOTAL LITERATE,340085
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,15 - 19,418528,73.82,TOTAL LITERATE,308949
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,20 - 24,384449,69.82,TOTAL LITERATE,268417
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,25 - 29,344860,67.51,TOTAL LITERATE,232812
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,30 - 34,302002,66.57,TOTAL LITERATE,201048
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,35 - 39,254481,63.86,TOTAL LITERATE,162517
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,40 - 44,197469,59.87,TOTAL LITERATE,118217
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,45 - 49,154137,54.83,TOTAL LITERATE,84511
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,50 - 54,128599,50.83,TOTAL LITERATE,65370
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,55 - 59,89871,48.44,TOTAL LITERATE,43535
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,60 - 64,76556,43.92,TOTAL LITERATE,33621
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,65 - 69,47564,40.83,TOTAL LITERATE,19421
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,70 - 74,29221,36.65,TOTAL LITERATE,10709
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,32528,33.71,TOTAL LITERATE,10964
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,2896477,65.6,FORMAL LITERATE,1840755
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,10 - 14,436212,77.96,FORMAL LITERATE,335869
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,15 - 19,418528,73.82,FORMAL LITERATE,303457
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,20 - 24,384449,69.82,FORMAL LITERATE,261418
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,25 - 29,344860,67.51,FORMAL LITERATE,225814
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,30 - 34,302002,66.57,FORMAL LITERATE,194755
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,35 - 39,254481,63.86,FORMAL LITERATE,156810
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,40 - 44,197469,59.87,FORMAL LITERATE,113276
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,45 - 49,154137,54.83,FORMAL LITERATE,80128
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,50 - 54,128599,50.83,FORMAL LITERATE,61367
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,55 - 59,89871,48.44,FORMAL LITERATE,40554
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,60 - 64,76556,43.92,FORMAL LITERATE,30792
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,65 - 69,47564,40.83,FORMAL LITERATE,17561
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,70 - 74,29221,36.65,FORMAL LITERATE,9486
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,32528,33.71,FORMAL LITERATE,9468
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,2896477,65.6,INFORMAL LITERATE,59421
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,10 - 14,436212,77.96,INFORMAL LITERATE,4216
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,15 - 19,418528,73.82,INFORMAL LITERATE,5492
