province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,marital_status,count
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,ALL AGES,1125,NEVER MARRIED,687
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,223,NEVER MARRIED,223
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,05-09,231,NEVER MARRIED,231
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,10-14,127,NEVER MARRIED,127
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,15-24,174,NEVER MARRIED,79
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,25-34,148,NEVER MARRIED,14
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,35-44,105,NEVER MARRIED,10
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,45-54,57,NEVER MARRIED,2
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,55-64,27,NEVER MARRIED,1
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,65-74,21,NEVER MARRIED,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,12,NEVER MARRIED,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,ALL AGES,1125,MARRIED,392
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,223,MARRIED,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,05-09,231,MARRIED,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,10-14,127,MARRIED,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,15-24,174,MARRIED,92
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,25-34,148,MARRIED,132
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,35-44,105,MARRIED,89
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,45-54,57,MARRIED,44
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,55-64,27,MARRIED,19
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,65-74,21,MARRIED,9
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,12,MARRIED,7
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,ALL AGES,1125,WIDOWED,43
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,223,WIDOWED,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,05-09,231,WIDOWED,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,10-14,127,WIDOWED,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,15-24,174,WIDOWED,2
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,25-34,148,WIDOWED,1
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,35-44,105,WIDOWED,6
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,45-54,57,WIDOWED,10
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,55-64,27,WIDOWED,7
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,65-74,21,WIDOWED,12
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,12,WIDOWED,5
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,ALL AGES,1125,DIVORCED,3
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,223,DIVORCED,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,05-09,231,DIVORCED,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,10-14,127,DIVORCED,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,15-24,174,DIVORCED,1
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,25-34,148,DIVORCED,1
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,35-44,105,DIVORCED,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,45-54,57,DIVORCED,1
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,55-64,27,DIVORCED,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,65-74,21,DIVORCED,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,12,DIVORCED,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,ALL AGES,609,NEVER MARRIED,386
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,BELOW 5 YEARS,108,NEVER MARRIED,108
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,05-09,122,NEVER MARRIED,122
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,10-14,79,NEVER MARRIED,79
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,15-24,93,NEVER MARRIED,57
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,25-34,79,NEVER MARRIED,8
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,35-44,61,NEVER MARRIED,10
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,45-54,35,NEVER MARRIED,1
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,55-64,18,NEVER MARRIED,1
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,65-74,7,NEVER MARRIED,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,75 AND ABOVE,7,NEVER MARRIED,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,ALL AGES,609,MARRIED,204
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,BELOW 5 YEARS,108,MARRIED,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,05-09,122,MARRIED,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,10-14,79,MARRIED,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,15-24,93,MARRIED,34
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,25-34,79,MARRIED,70
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,35-44,61,MARRIED,48
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,45-54,35,MARRIED,29
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,55-64,18,MARRIED,14
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,65-74,7,MARRIED,4
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,75 AND ABOVE,7,MARRIED,5
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,ALL AGES,609,WIDOWED,17
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,BELOW 5 YEARS,108,WIDOWED,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,05-09,122,WIDOWED,0
