province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literate_over_ten_count
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,ALL AGES,1125,56
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,223,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,05-09,231,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,10-14,127,10
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,15-24,174,19
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,25-34,148,11
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,35-44,105,8
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,45-54,57,4
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,55-64,27,1
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,65-74,21,2
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,12,1
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,ALL AGES,609,43
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,BELOW 5 YEARS,108,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,05-09,122,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,10-14,79,7
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,15-24,93,14
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,25-34,79,10
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,35-44,61,6
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,45-54,35,4
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,55-64,18,1
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,65-74,7,1
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,75 AND ABOVE,7,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,FEMALE,ALL AGES,515,13
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,115,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,FEMALE,05-09,109,0
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,FEMALE,10-14,48,3
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,FEMALE,15-24,81,5
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,FEMALE,25-34,68,1
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,FEMALE,35-44,44,2
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,FEMALE,45-54,22,0
