province_name,district_code,district_name,area_name,area_type,gender,total_population,literacy_ratio,literacy_status,count
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,1951804,55.64,ILLITERATE,865882
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,1951804,55.64,TOTAL LITERATE,1085922
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,1951804,55.64,FORMAL LITERATE,1075221
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,ALL SEXES,1951804,55.64,INFORMAL LITERATE,10701
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,987368,68.06,ILLITERATE,315414
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,987368,68.06,TOTAL LITERATE,671954
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,987368,68.06,FORMAL LITERATE,666791
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,MALE,987368,68.06,INFORMAL LITERATE,5163
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,FEMALE,964175,42.93,ILLITERATE,550296
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,FEMALE,964175,42.93,TOTAL LITERATE,413879
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,FEMALE,964175,42.93,FORMAL LITERATE,408344
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,FEMALE,964175,42.93,INFORMAL LITERATE,5535
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,TRANSGENDER,261,34.1,ILLITERATE,172
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,TRANSGENDER,261,34.1,TOTAL LITERATE,89
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,TRANSGENDER,261,34.1,FORMAL LITERATE,86
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,TRANSGENDER,261,34.1,INFORMAL LITERATE,3
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,ALL SEXES,1505142,50.06,ILLITERATE,751637
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,ALL SEXES,1505142,50.06,TOTAL LITERATE,753505
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,ALL SEXES,1505142,50.06,FORMAL LITERATE,744675
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,ALL SEXES,1505142,50.06,INFORMAL LITERATE,8830
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,MALE,761113,64.25,ILLITERATE,272123
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,MALE,761113,64.25,TOTAL LITERATE,488990
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,MALE,761113,64.25,FORMAL LITERATE,484621
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,MALE,761113,64.25,INFORMAL LITERATE,4369
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,FEMALE,743867,35.55,ILLITERATE,479395
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,FEMALE,743867,35.55,TOTAL LITERATE,264472
