province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,marital_status,count
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,ALL AGES,870,NEVER MARRIED,522
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,146,NEVER MARRIED,146
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,05-09,139,NEVER MARRIED,139
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,10-14,80,NEVER MARRIED,79
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,15-24,140,NEVER MARRIED,88
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,25-34,130,NEVER MARRIED,27
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,35-44,83,NEVER MARRIED,20
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,45-54,69,NEVER MARRIED,12
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,55-64,46,NEVER MARRIED,3
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,65-74,24,NEVER MARRIED,5
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,13,NEVER MARRIED,3
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,ALL AGES,870,MARRIED,301
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,146,MARRIED,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,05-09,139,MARRIED,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,10-14,80,MARRIED,1
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,15-24,140,MARRIED,51
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,25-34,130,MARRIED,102
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,35-44,83,MARRIED,57
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,45-54,69,MARRIED,47
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,55-64,46,MARRIED,29
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,65-74,24,MARRIED,7
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,13,MARRIED,7
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,ALL AGES,870,WIDOWED,46
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,146,WIDOWED,0
