province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1054215,47.26,ILLITERATE,555958
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,10 - 14,196760,56.99,ILLITERATE,84625
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,15 - 19,164355,54.23,ILLITERATE,75233
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,20 - 24,122212,50.34,ILLITERATE,60693
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,25 - 29,114116,48.07,ILLITERATE,59266
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,30 - 34,95758,47.39,ILLITERATE,50374
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,35 - 39,83577,44.24,ILLITERATE,46602
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,40 - 44,67556,40.97,ILLITERATE,39878
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,45 - 49,56693,38.08,ILLITERATE,35102
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,50 - 54,43617,36.45,ILLITERATE,27717
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,55 - 59,33209,33.79,ILLITERATE,21987
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,60 - 64,28259,29.95,ILLITERATE,19795
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,65 - 69,19669,30.04,ILLITERATE,13761
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,70 - 74,12751,27.32,ILLITERATE,9268
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,15683,25.67,ILLITERATE,11657
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1054215,47.26,TOTAL LITERATE,498257
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,10 - 14,196760,56.99,TOTAL LITERATE,112135
