province_name,district_code,district_name,area_name,area_type,gender,religious_affiliation,count
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,TOTAL,1550390
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,MUSLIM,1540742
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,CHRISTIAN,383
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,HINDU,7874
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,AHMADI,6
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,SCHEDULED CASTES,1110
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,OTHERS,275
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,TOTAL,795700
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,MUSLIM,790847
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,CHRISTIAN,181
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,HINDU,4004
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,AHMADI,4
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,SCHEDULED CASTES,536
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,OTHERS,128
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,TOTAL,754480
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,MUSLIM,749685
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,CHRISTIAN,202
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,HINDU,3870
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,AHMADI,2
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,SCHEDULED CASTES,574
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,OTHERS,147
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,TRANSGENDER,TOTAL,210
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,TRANSGENDER,MUSLIM,210
