province_name,district_code,district_name,area_name,area_type,gender,household_head_relationship,age_group,count
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,TOTAL,ALL AGES,1550390
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,HEAD,ALL AGES,284503
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,SPOUSE,ALL AGES,257773
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,SON/DAUGHTER,ALL AGES,858360
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,DAUGHTER/SON IN LAW,ALL AGES,14909
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,GRAND SON/GRAND DAUGHTER,ALL AGES,27144
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,FATHER/MOTHER,ALL AGES,18324
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,BROTHER/SISTER,ALL AGES,32043
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,OTHER RELATIVE,ALL AGES,35581
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,NON-RELATIVE,ALL AGES,21753
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,TOTAL,00 - 04,232894
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,HEAD,00 - 04,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,SPOUSE,00 - 04,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,SON/DAUGHTER,00 - 04,210238
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,DAUGHTER/SON IN LAW,00 - 04,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,GRAND SON/GRAND DAUGHTER,00 - 04,12417
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,FATHER/MOTHER,00 - 04,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,BROTHER/SISTER,00 - 04,910
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,OTHER RELATIVE,00 - 04,6460
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,NON-RELATIVE,00 - 04,2869
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,TOTAL,05 - 09,263281
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,HEAD,05 - 09,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,SPOUSE,05 - 09,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,SON/DAUGHTER,05 - 09,243319
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,DAUGHTER/SON IN LAW,05 - 09,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,GRAND SON/GRAND DAUGHTER,05 - 09,8023
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,FATHER/MOTHER,05 - 09,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,BROTHER/SISTER,05 - 09,2243
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,OTHER RELATIVE,05 - 09,6224
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,NON-RELATIVE,05 - 09,3472
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,TOTAL,10 - 14,196760
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,HEAD,10 - 14,87
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,SPOUSE,10 - 14,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,SON/DAUGHTER,10 - 14,182445
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,DAUGHTER/SON IN LAW,10 - 14,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,GRAND SON/GRAND DAUGHTER,10 - 14,3746
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,FATHER/MOTHER,10 - 14,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,BROTHER/SISTER,10 - 14,3683
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,OTHER RELATIVE,10 - 14,3876
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,NON-RELATIVE,10 - 14,2923
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,TOTAL,15 - 19,164355
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,HEAD,15 - 19,4236
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,SPOUSE,15 - 19,11939
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,SON/DAUGHTER,15 - 19,130157
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,DAUGHTER/SON IN LAW,15 - 19,3699
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,GRAND SON/GRAND DAUGHTER,15 - 19,1926
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,FATHER/MOTHER,15 - 19,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,BROTHER/SISTER,15 - 19,6190
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,OTHER RELATIVE,15 - 19,3658
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,NON-RELATIVE,15 - 19,2550
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,TOTAL,20 - 24,122212
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,HEAD,20 - 24,20993
