province_name,district_code,district_name,area_name,area_type,gender,work_activity,age_group,count
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,10 AND ABOVE,1054215
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,10 - 14,196760
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,15 - 19,164355
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,20 - 24,122212
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,25 - 29,114116
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,30 - 34,95758
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,35 - 39,83577
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,40 - 44,67556
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,45 - 49,56693
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,50 - 54,43617
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,55 - 59,33209
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,60 - 64,28259
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,65 - 69,19669
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,70 - 74,12751
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,75 AND ABOVE,15683
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,WORKING,10 AND ABOVE,259194
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,WORKING,10 - 14,17035
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,WORKING,15 - 19,24849
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,WORKING,20 - 24,29387
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,WORKING,25 - 29,33177
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,WORKING,30 - 34,30341
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,WORKING,35 - 39,28626
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,WORKING,40 - 44,23045
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,WORKING,45 - 49,20444
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,WORKING,50 - 54,15891
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,WORKING,55 - 59,11868
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,WORKING,60 - 64,9141
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,WORKING,65 - 69,6579
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,WORKING,70 - 74,4115
