province_name,district_code,district_name,area_name,area_type,gender,age_group,count
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,ALL AGES,4786
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,00 - 04,354
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,05 - 09,804
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,10 - 14,696
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,15 - 19,625
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,20 - 24,498
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,25 - 29,445
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,30 - 34,314
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,35 - 39,240
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,40 - 44,194
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,45 - 49,150
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,50 - 54,105
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,55 - 59,91
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,60 - 64,80
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,65 - 69,66
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,70 - 74,56
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,68
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,ALL AGES,3010
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,00 - 04,189
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,05 - 09,462
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,10 - 14,420
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,15 - 19,402
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,20 - 24,311
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,25 - 29,287
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,30 - 34,217
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,35 - 39,161
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,40 - 44,146
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,45 - 49,119
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,50 - 54,78
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,55 - 59,66
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,60 - 64,49
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,65 - 69,40
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,70 - 74,31
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,75 AND ABOVE,32
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,ALL AGES,1741
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,00 - 04,165
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,05 - 09,342
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,10 - 14,276
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,15 - 19,211
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,20 - 24,179
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,25 - 29,154
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,30 - 34,94
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,35 - 39,78
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,40 - 44,46
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,45 - 49,31
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,50 - 54,26
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,55 - 59,25
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,60 - 64,30
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,65 - 69,26
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,70 - 74,25
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,75 AND ABOVE,33
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,TRANSGENDER,ALL AGES,35
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,TRANSGENDER,00 - 04,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,TRANSGENDER,05 - 09,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,TRANSGENDER,10 - 14,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,TRANSGENDER,15 - 19,12
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,TRANSGENDER,20 - 24,8
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,TRANSGENDER,25 - 29,4
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,TRANSGENDER,30 - 34,3
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,TRANSGENDER,35 - 39,1
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,TRANSGENDER,40 - 44,2
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,TRANSGENDER,45 - 49,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,TRANSGENDER,50 - 54,1
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,TRANSGENDER,55 - 59,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,TRANSGENDER,60 - 64,1
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,TRANSGENDER,65 - 69,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,TRANSGENDER,70 - 74,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,TRANSGENDER,75 AND ABOVE,3
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,ALL SEXES,ALL AGES,4004
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,ALL SEXES,00 - 04,307
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,ALL SEXES,05 - 09,670
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,ALL SEXES,10 - 14,576
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,ALL SEXES,15 - 19,527
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,ALL SEXES,20 - 24,410
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,ALL SEXES,25 - 29,356
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,ALL SEXES,30 - 34,263
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,ALL SEXES,35 - 39,197
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,ALL SEXES,40 - 44,167
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,ALL SEXES,45 - 49,125
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,ALL SEXES,50 - 54,90
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,ALL SEXES,55 - 59,82
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,ALL SEXES,60 - 64,71
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,ALL SEXES,65 - 69,61
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,ALL SEXES,70 - 74,49
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,ALL SEXES,75 AND ABOVE,53
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,MALE,ALL AGES,2528
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,MALE,00 - 04,164
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,MALE,05 - 09,396
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,MALE,10 - 14,346
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,MALE,15 - 19,343
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,MALE,20 - 24,253
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,MALE,25 - 29,233
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,MALE,30 - 34,181
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,MALE,35 - 39,131
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,MALE,40 - 44,128
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,MALE,45 - 49,99
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,MALE,50 - 54,66
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,MALE,55 - 59,59
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,MALE,60 - 64,45
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,MALE,65 - 69,36
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,MALE,70 - 74,25
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,MALE,75 AND ABOVE,23
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,FEMALE,ALL AGES,1451
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,FEMALE,00 - 04,143
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,FEMALE,05 - 09,274
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,FEMALE,10 - 14,230
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,FEMALE,15 - 19,174
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,FEMALE,20 - 24,152
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,FEMALE,25 - 29,121
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,FEMALE,30 - 34,81
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,FEMALE,35 - 39,65
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,FEMALE,40 - 44,38
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,FEMALE,45 - 49,26
