province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,religious_affiliation,count
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,ALL AGES,870,MUSLIM,778
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,146,MUSLIM,137
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,05-09,139,MUSLIM,128
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,10-14,80,MUSLIM,65
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,15-24,140,MUSLIM,116
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,25-34,130,MUSLIM,117
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,35-44,83,MUSLIM,74
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,45-54,69,MUSLIM,60
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,55-64,46,MUSLIM,44
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,65-74,24,MUSLIM,24
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,13,MUSLIM,13
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,ALL AGES,870,NON-MUSLIM,92
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,146,NON-MUSLIM,9
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,05-09,139,NON-MUSLIM,11
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,10-14,80,NON-MUSLIM,15
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,15-24,140,NON-MUSLIM,24
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,25-34,130,NON-MUSLIM,13
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,35-44,83,NON-MUSLIM,9
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,45-54,69,NON-MUSLIM,9
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,55-64,46,NON-MUSLIM,2
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,65-74,24,NON-MUSLIM,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,13,NON-MUSLIM,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,ALL AGES,469,MUSLIM,421
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,BELOW 5 YEARS,81,MUSLIM,76
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,05-09,67,MUSLIM,61
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,10-14,49,MUSLIM,41
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,15-24,77,MUSLIM,63
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,25-34,69,MUSLIM,63
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,35-44,45,MUSLIM,42
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,45-54,36,MUSLIM,31
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,55-64,25,MUSLIM,24
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,65-74,11,MUSLIM,11
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,75 AND ABOVE,9,MUSLIM,9
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,ALL AGES,469,NON-MUSLIM,48
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,BELOW 5 YEARS,81,NON-MUSLIM,5
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,05-09,67,NON-MUSLIM,6
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,10-14,49,NON-MUSLIM,8
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,15-24,77,NON-MUSLIM,14
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,25-34,69,NON-MUSLIM,6
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,35-44,45,NON-MUSLIM,3
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,45-54,36,NON-MUSLIM,5
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,55-64,25,NON-MUSLIM,1
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,65-74,11,NON-MUSLIM,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,75 AND ABOVE,9,NON-MUSLIM,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,ALL AGES,400,MUSLIM,356
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,65,MUSLIM,61
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,05-09,72,MUSLIM,67
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,10-14,31,MUSLIM,24
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,15-24,63,MUSLIM,53
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,25-34,61,MUSLIM,54
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,35-44,37,MUSLIM,31
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,45-54,33,MUSLIM,29
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,55-64,21,MUSLIM,20
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,65-74,13,MUSLIM,13
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,75 AND ABOVE,4,MUSLIM,4
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,ALL AGES,400,NON-MUSLIM,44
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,65,NON-MUSLIM,4
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,05-09,72,NON-MUSLIM,5
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,10-14,31,NON-MUSLIM,7
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,15-24,63,NON-MUSLIM,10
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,25-34,61,NON-MUSLIM,7
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,35-44,37,NON-MUSLIM,6
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,45-54,33,NON-MUSLIM,4
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,55-64,21,NON-MUSLIM,1
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,65-74,13,NON-MUSLIM,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,75 AND ABOVE,4,NON-MUSLIM,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,TRANSGENDER,ALL AGES,1,MUSLIM,1
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,TRANSGENDER,BELOW 5 YEARS,0,MUSLIM,0
