province_name,district_code,district_name,area_name,area_type,gender,mother_tongue,count
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,TOTAL,175712
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,URDU,683
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,PUNJABI,101
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,SINDHI,653
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,PUSHTO,316
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,BALOCHI,147090
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,KASHMIRI,279
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,SARAIKI,120
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,HINDKO,72
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,BRAHVI,26342
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,OTHER,56
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MALE,TOTAL,91841
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MALE,URDU,370
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MALE,PUNJABI,91
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MALE,SINDHI,348
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MALE,PUSHTO,228
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MALE,BALOCHI,76531
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MALE,KASHMIRI,140
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MALE,SARAIKI,87
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MALE,HINDKO,44
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MALE,BRAHVI,13972
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MALE,OTHER,30
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,FEMALE,TOTAL,83870
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,FEMALE,URDU,313
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,FEMALE,PUNJABI,10
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,FEMALE,SINDHI,305
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,FEMALE,PUSHTO,88
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,FEMALE,BALOCHI,70558
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,FEMALE,KASHMIRI,139
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,FEMALE,SARAIKI,33
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,FEMALE,HINDKO,28
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,FEMALE,BRAHVI,12370
