province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,200,ALL SEXES,153877
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,200,MALE,80434
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,200,FEMALE,73442
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,200,TRANSGENDER,1
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,"5,000 AND ABOVE",3,ALL SEXES,18346
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,"5,000 AND ABOVE",3,MALE,9955
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,"5,000 AND ABOVE",3,FEMALE,8391
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,"5,000 AND ABOVE",3,TRANSGENDER,0
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,"2,000 - 4,999",13,ALL SEXES,36834
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,"2,000 - 4,999",13,MALE,19297
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,"2,000 - 4,999",13,FEMALE,17536
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,"2,000 - 4,999",13,TRANSGENDER,1
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,"1,000 - 1,999",33,ALL SEXES,45517
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,"1,000 - 1,999",33,MALE,23625
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,"1,000 - 1,999",33,FEMALE,21892
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,"1,000 - 1,999",33,TRANSGENDER,0
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,500 - 999,47,ALL SEXES,33934
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,500 - 999,47,MALE,17558
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,500 - 999,47,FEMALE,16376
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,500 - 999,47,TRANSGENDER,0
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,200 - 499,41,ALL SEXES,14175
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,200 - 499,41,MALE,7408
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,200 - 499,41,FEMALE,6767
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,200 - 499,41,TRANSGENDER,0
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,LESS THAN 200,54,ALL SEXES,5071
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,LESS THAN 200,54,MALE,2591
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,LESS THAN 200,54,FEMALE,2480
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,LESS THAN 200,54,TRANSGENDER,0
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,UN-INHABITED,9,ALL SEXES,0
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,UN-INHABITED,9,MALE,0
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,UN-INHABITED,9,FEMALE,0
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,UN-INHABITED,9,TRANSGENDER,0
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,TOTAL,20,ALL SEXES,40266
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,TOTAL,20,MALE,21513
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,TOTAL,20,FEMALE,18753
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,TOTAL,20,TRANSGENDER,0
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,"5,000 AND ABOVE",2,ALL SEXES,11979
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,"5,000 AND ABOVE",2,MALE,6551
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,"5,000 AND ABOVE",2,FEMALE,5428
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,"5,000 AND ABOVE",2,TRANSGENDER,0
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,"2,000 - 4,999",3,ALL SEXES,10873
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,"2,000 - 4,999",3,MALE,5755
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,"2,000 - 4,999",3,FEMALE,5118
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,"2,000 - 4,999",3,TRANSGENDER,0
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,"1,000 - 1,999",9,ALL SEXES,13633
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,"1,000 - 1,999",9,MALE,7213
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,"1,000 - 1,999",9,FEMALE,6420
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,"1,000 - 1,999",9,TRANSGENDER,0
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,500 - 999,5,ALL SEXES,3445
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,500 - 999,5,MALE,1828
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,500 - 999,5,FEMALE,1617
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,500 - 999,5,TRANSGENDER,0
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,200 - 499,1,ALL SEXES,336
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,200 - 499,1,MALE,166
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,200 - 499,1,FEMALE,170
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,200 - 499,1,TRANSGENDER,0
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,LESS THAN 200,0,ALL SEXES,0
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,LESS THAN 200,0,MALE,0
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,LESS THAN 200,0,FEMALE,0
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,LESS THAN 200,0,TRANSGENDER,0
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,UN-INHABITED,0,ALL SEXES,0
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,UN-INHABITED,0,MALE,0
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,UN-INHABITED,0,FEMALE,0
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,UN-INHABITED,0,TRANSGENDER,0
