province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,105686,23.86,ILLITERATE,80474
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,10 - 14,23986,34.12,ILLITERATE,15803
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,15 - 19,16366,29.62,ILLITERATE,11519
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,20 - 24,11859,22.71,ILLITERATE,9166
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,25 - 29,11933,22.22,ILLITERATE,9281
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,30 - 34,9990,20.84,ILLITERATE,7908
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,35 - 39,8134,20.45,ILLITERATE,6471
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,40 - 44,6572,16.83,ILLITERATE,5466
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,45 - 49,4459,14.62,ILLITERATE,3807
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,50 - 54,3723,12.84,ILLITERATE,3245
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,55 - 59,2428,11.66,ILLITERATE,2145
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,60 - 64,2213,10.98,ILLITERATE,1970
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,65 - 69,1496,8.22,ILLITERATE,1373
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,70 - 74,1169,8.55,ILLITERATE,1069
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,1358,7.88,ILLITERATE,1251
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,105686,23.86,TOTAL LITERATE,25212
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,10 - 14,23986,34.12,TOTAL LITERATE,8183
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,15 - 19,16366,29.62,TOTAL LITERATE,4847
